player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Marc-Édouard Vlasic (D),San Jose Sharks,51,1,5,6,0.12,8,-8,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2020-21,nhl,Marc-Édouard Vlasic,D,DEF,0,0.0,0
Justin Braun (D),Philadelphia Flyers,53,1,5,6,0.11,18,0,https://www.eliteprospects.com/player/15033/justin-braun,2020-21,nhl,Justin Braun,D,DEF,0,0.0,0
Alexander Romanov (D),Montréal Canadiens,54,1,5,6,0.11,21,1,https://www.eliteprospects.com/player/396529/alexander-romanov,2020-21,nhl,Alexander Romanov,D,DEF,0,0.0,0
David Savard (D),totals,54,1,5,6,0.11,24,-27,https://www.eliteprospects.com/player/32878/david-savard,2020-21,nhl,David Savard,D,DEF,0,0.0,0
Kale Clague (D),Los Angeles Kings,18,0,6,6,0.33,4,-6,https://www.eliteprospects.com/player/108472/kale-clague,2020-21,nhl,Kale Clague,D,DEF,0,0.0,0
Carter Rowney (RW/C),Anaheim Ducks,19,0,6,6,0.32,2,-2,https://www.eliteprospects.com/player/23959/carter-rowney,2020-21,nhl,Carter Rowney,RW/C,FW,0,0.0,0
Mikko Lehtonen (D),totals,26,0,6,6,0.23,8,-2,https://www.eliteprospects.com/player/56196/mikko-lehtonen,2020-21,nhl,Mikko Lehtonen,D,DEF,0,0.0,0
Sam Lafferty (C/LW),Pittsburgh Penguins,34,0,6,6,0.18,25,-6,https://www.eliteprospects.com/player/259043/sam-lafferty,2020-21,nhl,Sam Lafferty,C/LW,FW,0,0.0,0
Jake Virtanen (RW/LW),Vancouver Canucks,38,5,0,5,0.13,41,-4,https://www.eliteprospects.com/player/120197/jake-virtanen,2020-21,nhl,Jake Virtanen,RW/LW,FW,0,0.0,0
Cole Caufield (LW/RW),Montréal Canadiens,10,4,1,5,0.50,2,-1,https://www.eliteprospects.com/player/316168/cole-caufield,2020-21,nhl,Cole Caufield,LW/RW,FW,0,0.0,0
Adam Brooks (C),Toronto Maple Leafs,11,4,1,5,0.45,0,4,https://www.eliteprospects.com/player/120202/adam-brooks,2020-21,nhl,Adam Brooks,C,FW,0,0.0,0
Ryan Carpenter (C/RW),Chicago Blackhawks,40,4,1,5,0.13,19,-10,https://www.eliteprospects.com/player/46952/ryan-carpenter,2020-21,nhl,Ryan Carpenter,C/RW,FW,0,0.0,0
Trent Frederic (C/LW),Boston Bruins,42,4,1,5,0.12,65,-8,https://www.eliteprospects.com/player/272221/trent-frederic,2020-21,nhl,Trent Frederic,C/LW,FW,Trent Frederic,7.0,1
Juho Lammikko (C/LW),Florida Panthers,44,4,1,5,0.11,10,-8,https://www.eliteprospects.com/player/151955/juho-lammikko,2020-21,nhl,Juho Lammikko,C/LW,FW,0,0.0,0
Emil Bemström (C/RW),Columbus Blue Jackets,20,3,2,5,0.25,0,2,https://www.eliteprospects.com/player/313359/emil-bemstrom,2020-21,nhl,Emil Bemström,C/RW,FW,0,0.0,0
Logan O'Connor (RW),Colorado Avalanche,22,3,2,5,0.23,6,6,https://www.eliteprospects.com/player/62327/logan-o-connor,2020-21,nhl,Logan O'Connor,RW,FW,0,0.0,0
Ty Dellandrea (C/RW),Dallas Stars,26,3,2,5,0.19,23,0,https://www.eliteprospects.com/player/399353/ty-dellandrea,2020-21,nhl,Ty Dellandrea,C/RW,FW,0,0.0,0
Mathieu Olivier (RW/LW),Nashville Predators,30,3,2,5,0.17,70,-1,https://www.eliteprospects.com/player/213604/mathieu-olivier,2020-21,nhl,Mathieu Olivier,RW/LW,FW,0,0.0,0
Andrej Sekera (D),Dallas Stars,46,3,2,5,0.11,4,12,https://www.eliteprospects.com/player/9249/andrej-sekera,2020-21,nhl,Andrej Sekera,D,DEF,0,0.0,0
Evan Bouchard (D),Edmonton Oilers,14,2,3,5,0.36,2,-2,https://www.eliteprospects.com/player/300591/evan-bouchard,2020-21,nhl,Evan Bouchard,D,DEF,0,0.0,0
Steven Kampfer (D),Boston Bruins,20,2,3,5,0.25,4,3,https://www.eliteprospects.com/player/12530/steven-kampfer,2020-21,nhl,Steven Kampfer,D,DEF,0,0.0,0
Kyle Turris (C/RW),Edmonton Oilers,27,2,3,5,0.19,10,-11,https://www.eliteprospects.com/player/11345/kyle-turris,2020-21,nhl,Kyle Turris,C/RW,FW,0,0.0,0
Zack Kassian (RW),Edmonton Oilers,27,2,3,5,0.19,15,-4,https://www.eliteprospects.com/player/15390/zack-kassian,2020-21,nhl,Zack Kassian,RW,FW,Zack Kassian,1.0,1
John Hayden (C/RW),Arizona Coyotes,29,2,3,5,0.17,37,-4,https://www.eliteprospects.com/player/151828/john-hayden,2020-21,nhl,John Hayden,C/RW,FW,0,0.0,0
Jayce Hawryluk (RW/C),Vancouver Canucks,30,2,3,5,0.17,9,-7,https://www.eliteprospects.com/player/120626/jayce-hawryluk,2020-21,nhl,Jayce Hawryluk,RW/C,FW,0,0.0,0
Robert Hägg (D),Philadelphia Flyers,34,2,3,5,0.15,18,-3,https://www.eliteprospects.com/player/27397/robert-hagg,2020-21,nhl,Robert Hägg,D,DEF,0,0.0,0
Chris Wagner (RW/C),Boston Bruins,41,2,3,5,0.12,24,-9,https://www.eliteprospects.com/player/39429/chris-wagner,2020-21,nhl,Chris Wagner,RW/C,FW,0,0.0,0
Nate Thompson (C),Winnipeg Jets,44,2,3,5,0.11,4,4,https://www.eliteprospects.com/player/10261/nate-thompson,2020-21,nhl,Nate Thompson,C,FW,0,0.0,0
Pierre-Olivier Joseph (D),Pittsburgh Penguins,16,1,4,5,0.31,6,1,https://www.eliteprospects.com/player/284911/pierre-olivier-joseph,2020-21,nhl,Pierre-Olivier Joseph,D,DEF,0,0.0,0
Justin Dowling (C/W),Dallas Stars,27,1,4,5,0.19,6,-4,https://www.eliteprospects.com/player/23320/justin-dowling,2020-21,nhl,Justin Dowling,C/W,FW,0,0.0,0
Victor Mete (D),totals,28,1,4,5,0.18,8,8,https://www.eliteprospects.com/player/232703/victor-mete,2020-21,nhl,Victor Mete,D,DEF,0,0.0,0
Marcus Sörensen (LW/RW),San Jose Sharks,29,1,4,5,0.17,16,-5,https://www.eliteprospects.com/player/20065/marcus-sorensen,2020-21,nhl,Marcus Sörensen,LW/RW,FW,0,0.0,0
Jay Beagle (C/RW),Vancouver Canucks,30,1,4,5,0.17,8,-2,https://www.eliteprospects.com/player/14825/jay-beagle,2020-21,nhl,Jay Beagle,C/RW,FW,0,0.0,0
Dean Kukan (D),Columbus Blue Jackets,35,1,4,5,0.14,10,-3,https://www.eliteprospects.com/player/66177/dean-kukan,2020-21,nhl,Dean Kukan,D,DEF,0,0.0,0
Ryan Reaves (RW),Vegas Golden Knights,37,1,4,5,0.14,27,0,https://www.eliteprospects.com/player/14003/ryan-reaves,2020-21,nhl,Ryan Reaves,RW,FW,0,0.0,0
Ben Hutton (D),totals,38,1,4,5,0.13,11,-13,https://www.eliteprospects.com/player/78150/ben-hutton,2020-21,nhl,Ben Hutton,D,DEF,0,0.0,0
Robert Bortuzzo (D),St. Louis Blues,40,1,4,5,0.13,47,-3,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2020-21,nhl,Robert Bortuzzo,D,DEF,0,0.0,0
Andy Greene (D),New York Islanders,55,1,4,5,0.09,6,9,https://www.eliteprospects.com/player/9169/andy-greene,2020-21,nhl,Andy Greene,D,DEF,0,0.0,0
Niklas Hjalmarsson (D),Arizona Coyotes,41,0,5,5,0.12,18,-6,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2020-21,nhl,Niklas Hjalmarsson,D,DEF,0,0.0,0
Jon Merrill (D),totals,49,0,5,5,0.10,16,-9,https://www.eliteprospects.com/player/20712/jon-merrill,2020-21,nhl,Jon Merrill,D,DEF,0,0.0,0
Tyler Graovac (C),Vancouver Canucks,14,3,1,4,0.29,6,-3,https://www.eliteprospects.com/player/45582/tyler-graovac,2020-21,nhl,Tyler Graovac,C,FW,0,0.0,0
David Backes (RW/C),Anaheim Ducks,15,3,1,4,0.27,4,-4,https://www.eliteprospects.com/player/11435/david-backes,2020-21,nhl,David Backes,RW/C,FW,0,0.0,0
Brandon Carlo (D),Boston Bruins,27,3,1,4,0.15,12,1,https://www.eliteprospects.com/player/120965/brandon-carlo,2020-21,nhl,Brandon Carlo,D,DEF,0,0.0,0
Mark Pysyk (D),Dallas Stars,36,3,1,4,0.11,20,6,https://www.eliteprospects.com/player/23154/mark-pysyk,2020-21,nhl,Mark Pysyk,D,DEF,0,0.0,0
Haydn Fleury (D),totals,47,3,1,4,0.09,8,-12,https://www.eliteprospects.com/player/119392/haydn-fleury,2020-21,nhl,Haydn Fleury,D,DEF,0,0.0,0
Radim Zohorna (C/W),Pittsburgh Penguins,8,2,2,4,0.50,4,4,https://www.eliteprospects.com/player/190526/radim-zohorna,2020-21,nhl,Radim Zohorna,C/W,FW,0,0.0,0
Andrew Shaw (RW/C),Chicago Blackhawks,14,2,2,4,0.29,6,-5,https://www.eliteprospects.com/player/37671/andrew-shaw,2020-21,nhl,Andrew Shaw,RW/C,FW,Andrew Shaw,82.0,1
Anthony Angello (RW/C),Pittsburgh Penguins,19,2,2,4,0.21,8,4,https://www.eliteprospects.com/player/178527/anthony-angello,2020-21,nhl,Anthony Angello,RW/C,FW,0,0.0,0
Vitali Kravtsov (RW),New York Rangers,20,2,2,4,0.20,4,-6,https://www.eliteprospects.com/player/379749/vitali-kravtsov,2020-21,nhl,Vitali Kravtsov,RW,FW,0,0.0,0
Michael Stone (D),Calgary Flames,21,2,2,4,0.19,6,-1,https://www.eliteprospects.com/player/11708/michael-stone,2020-21,nhl,Michael Stone,D,DEF,0,0.0,0
Kurtis MacDermid (D/LW),Los Angeles Kings,28,2,2,4,0.14,36,-14,https://www.eliteprospects.com/player/98183/kurtis-macdermid,2020-21,nhl,Kurtis MacDermid,D/LW,DEF,0,0.0,0
Ryan Lomberg (LW),Florida Panthers,34,2,2,4,0.12,67,-2,https://www.eliteprospects.com/player/76376/ryan-lomberg,2020-21,nhl,Ryan Lomberg,LW,FW,0,0.0,0
Luke Schenn (D),Tampa Bay Lightning,38,2,2,4,0.11,51,2,https://www.eliteprospects.com/player/11400/luke-schenn,2020-21,nhl,Luke Schenn,D,DEF,0,0.0,0
Libor Hájek (D),New York Rangers,44,2,2,4,0.09,10,2,https://www.eliteprospects.com/player/195023/libor-hajek,2020-21,nhl,Libor Hájek,D,DEF,0,0.0,0
Jani Hakanpää (D),totals,57,2,2,4,0.07,35,4,https://www.eliteprospects.com/player/45342/jani-hakanpaa,2020-21,nhl,Jani Hakanpää,D,DEF,0,0.0,0
Josh Mahura (D),Anaheim Ducks,13,1,3,4,0.31,4,0,https://www.eliteprospects.com/player/166669/josh-mahura,2020-21,nhl,Josh Mahura,D,DEF,0,0.0,0
Gabriel Carlsson (D),Columbus Blue Jackets,14,1,3,4,0.29,4,-6,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2020-21,nhl,Gabriel Carlsson,D,DEF,0,0.0,0
Anthony Bitetto (D),New York Rangers,14,1,3,4,0.29,20,-8,https://www.eliteprospects.com/player/37758/anthony-bitetto,2020-21,nhl,Anthony Bitetto,D,DEF,0,0.0,0
Givani Smith (RW/LW),Detroit Red Wings,16,1,3,4,0.25,21,-5,https://www.eliteprospects.com/player/252472/givani-smith,2020-21,nhl,Givani Smith,RW/LW,FW,0,0.0,0
Brad Richardson (RW/C),Nashville Predators,17,1,3,4,0.24,4,0,https://www.eliteprospects.com/player/10211/brad-richardson,2020-21,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Michael Dal Colle (LW/C),New York Islanders,26,1,3,4,0.15,4,1,https://www.eliteprospects.com/player/152047/michael-dal-colle,2020-21,nhl,Michael Dal Colle,LW/C,FW,0,0.0,0
Kevan Miller (D),Boston Bruins,28,1,3,4,0.14,20,-1,https://www.eliteprospects.com/player/38281/kevan-miller,2020-21,nhl,Kevan Miller,D,DEF,0,0.0,0
Antoine Roussel (LW/C),Vancouver Canucks,35,1,3,4,0.11,37,4,https://www.eliteprospects.com/player/12125/antoine-roussel,2020-21,nhl,Antoine Roussel,LW/C,FW,0,0.0,0
Logan Stanley (D),Winnipeg Jets,37,1,3,4,0.11,26,13,https://www.eliteprospects.com/player/240108/logan-stanley,2020-21,nhl,Logan Stanley,D,DEF,0,0.0,0
Erik Gudbranson (D),totals,45,1,3,4,0.09,59,-12,https://www.eliteprospects.com/player/31282/erik-gudbranson,2020-21,nhl,Erik Gudbranson,D,DEF,0,0.0,0
Matt Benning (D),Nashville Predators,53,1,3,4,0.08,30,-1,https://www.eliteprospects.com/player/29261/matt-benning,2020-21,nhl,Matt Benning,D,DEF,0,0.0,0
Grigori Denisenko (LW),Florida Panthers,7,0,4,4,0.57,2,1,https://www.eliteprospects.com/player/312827/grigori-denisenko,2020-21,nhl,Grigori Denisenko,LW,FW,0,0.0,0
Rasmus Sandin (D),Toronto Maple Leafs,9,0,4,4,0.44,0,6,https://www.eliteprospects.com/player/289453/rasmus-sandin,2020-21,nhl,Rasmus Sandin,D,DEF,0,0.0,0
Zac Jones (D),New York Rangers,10,0,4,4,0.40,2,-2,https://www.eliteprospects.com/player/364649/zac-jones,2020-21,nhl,Zac Jones,D,DEF,0,0.0,0
Liam Foudy (C/RW),Columbus Blue Jackets,24,0,4,4,0.17,6,0,https://www.eliteprospects.com/player/397650/liam-foudy,2020-21,nhl,Liam Foudy,C/RW,FW,0,0.0,0
Caleb Jones (D),Edmonton Oilers,33,0,4,4,0.12,6,-7,https://www.eliteprospects.com/player/199902/caleb-jones,2020-21,nhl,Caleb Jones,D,DEF,0,0.0,0
Nikita Nesterov (D),Calgary Flames,38,0,4,4,0.11,20,-10,https://www.eliteprospects.com/player/70425/nikita-nesterov,2020-21,nhl,Nikita Nesterov,D,DEF,0,0.0,0
Olli Määttä (D),Los Angeles Kings,41,0,4,4,0.10,6,-8,https://www.eliteprospects.com/player/43543/olli-maatta,2020-21,nhl,Olli Määttä,D,DEF,0,0.0,0
Jason Demers (D),Arizona Coyotes,41,0,4,4,0.10,26,-4,https://www.eliteprospects.com/player/12154/jason-demers,2020-21,nhl,Jason Demers,D,DEF,0,0.0,0
Zach Bogosian (D),Toronto Maple Leafs,45,0,4,4,0.09,49,7,https://www.eliteprospects.com/player/14440/zach-bogosian,2020-21,nhl,Zach Bogosian,D,DEF,0,0.0,0
Dmitri Kulikov (D),totals,48,0,4,4,0.08,28,-3,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2020-21,nhl,Dmitri Kulikov,D,DEF,0,0.0,0
Kieffer Bellows (LW/C),New York Islanders,14,3,0,3,0.21,4,0,https://www.eliteprospects.com/player/247945/kieffer-bellows,2020-21,nhl,Kieffer Bellows,LW/C,FW,0,0.0,0
Alex Barré-Boulet (C/W),Tampa Bay Lightning,15,3,0,3,0.20,0,0,https://www.eliteprospects.com/player/227670/alex-barre-boulet,2020-21,nhl,Alex Barré-Boulet,C/W,FW,0,0.0,0
Mark Friedman (D),totals,9,2,1,3,0.33,9,1,https://www.eliteprospects.com/player/107113/mark-friedman,2020-21,nhl,Mark Friedman,D,DEF,0,0.0,0
Zac Dalpe (C/RW),Columbus Blue Jackets,12,2,1,3,0.25,0,-2,https://www.eliteprospects.com/player/18240/zac-dalpe,2020-21,nhl,Zac Dalpe,C/RW,FW,0,0.0,0
Max McCormick (LW/RW),Carolina Hurricanes,12,2,1,3,0.25,9,3,https://www.eliteprospects.com/player/90365/max-mccormick,2020-21,nhl,Max McCormick,LW/RW,FW,0,0.0,0
Barrett Hayton (C/LW),Arizona Coyotes,14,2,1,3,0.21,0,-1,https://www.eliteprospects.com/player/317885/barrett-hayton,2020-21,nhl,Barrett Hayton,C/LW,FW,0,0.0,0
Olli Juolevi (D),Vancouver Canucks,23,2,1,3,0.13,0,-1,https://www.eliteprospects.com/player/196391/olli-juolevi,2020-21,nhl,Olli Juolevi,D,DEF,0,0.0,0
Gaëtan Haas (C),Edmonton Oilers,34,2,1,3,0.09,10,-6,https://www.eliteprospects.com/player/34816/gaetan-haas,2020-21,nhl,Gaëtan Haas,C,FW,0,0.0,0
Connor Mackey (D),Calgary Flames,6,1,2,3,0.50,20,3,https://www.eliteprospects.com/player/316315/connor-mackey,2020-21,nhl,Connor Mackey,D,DEF,0,0.0,0
Jack Rathbone (D),Vancouver Canucks,8,1,2,3,0.38,0,1,https://www.eliteprospects.com/player/311766/jack-rathbone,2020-21,nhl,Jack Rathbone,D,DEF,0,0.0,0
Mike Hardman (W/C),Chicago Blackhawks,8,1,2,3,0.38,0,0,https://www.eliteprospects.com/player/353521/mike-hardman,2020-21,nhl,Mike Hardman,W/C,FW,Mike Hardman,2.0,1
Nathan Gerbe (C/LW),Columbus Blue Jackets,9,1,2,3,0.33,2,0,https://www.eliteprospects.com/player/9216/nathan-gerbe,2020-21,nhl,Nathan Gerbe,C/LW,FW,0,0.0,0
Steven Fogarty (C/W),Buffalo Sabres,9,1,2,3,0.33,8,2,https://www.eliteprospects.com/player/114771/steven-fogarty,2020-21,nhl,Steven Fogarty,C/W,FW,0,0.0,0
Scott Harrington (D),Columbus Blue Jackets,12,1,2,3,0.25,6,-3,https://www.eliteprospects.com/player/39653/scott-harrington,2020-21,nhl,Scott Harrington,D,DEF,0,0.0,0
Jake McCabe (D),Buffalo Sabres,13,1,2,3,0.23,9,2,https://www.eliteprospects.com/player/45419/jake-mccabe,2020-21,nhl,Jake McCabe,D,DEF,0,0.0,0
Lane Pederson (C),Arizona Coyotes,15,1,2,3,0.20,2,-2,https://www.eliteprospects.com/player/199918/lane-pederson,2020-21,nhl,Lane Pederson,C,FW,0,0.0,0
Dennis Cholowski (D),Detroit Red Wings,16,1,2,3,0.19,4,-1,https://www.eliteprospects.com/player/247137/dennis-cholowski,2020-21,nhl,Dennis Cholowski,D,DEF,0,0.0,0
Alexandre Carrier (D),Nashville Predators,19,1,2,3,0.16,8,3,https://www.eliteprospects.com/player/151143/alexandre-carrier,2020-21,nhl,Alexandre Carrier,D,DEF,0,0.0,0
Jack Studnicka (C),Boston Bruins,20,1,2,3,0.15,0,-3,https://www.eliteprospects.com/player/284096/jack-studnicka,2020-21,nhl,Jack Studnicka,C,FW,0,0.0,0
Trevor van Riemsdyk (D),Washington Capitals,20,1,2,3,0.15,2,-1,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2020-21,nhl,Trevor van Riemsdyk,D,DEF,0,0.0,0
Matt Tennyson (D),New Jersey Devils,21,1,2,3,0.14,2,0,https://www.eliteprospects.com/player/37796/matt-tennyson,2020-21,nhl,Matt Tennyson,D,DEF,0,0.0,0
Niko Mikkola (D),St. Louis Blues,30,1,2,3,0.10,11,-11,https://www.eliteprospects.com/player/94439/niko-mikkola,2020-21,nhl,Niko Mikkola,D,DEF,0,0.0,0
Cal Foote (D),Tampa Bay Lightning,35,1,2,3,0.09,29,9,https://www.eliteprospects.com/player/247895/cal-foote,2020-21,nhl,Cal Foote,D,DEF,0,0.0,0
Gemel Smith (C/W),Tampa Bay Lightning,5,0,3,3,0.60,11,3,https://www.eliteprospects.com/player/122937/gemel-smith,2020-21,nhl,Gemel Smith,C/W,FW,0,0.0,0
Alex Newhook (C/LW),Colorado Avalanche,6,0,3,3,0.50,2,5,https://www.eliteprospects.com/player/320307/alex-newhook,2020-21,nhl,Alex Newhook,C/LW,FW,0,0.0,0
Jordan Gross (D),Arizona Coyotes,7,0,3,3,0.43,2,-3,https://www.eliteprospects.com/player/118435/jordan-gross,2020-21,nhl,Jordan Gross,D,DEF,0,0.0,0
Andrew Peeke (D),Columbus Blue Jackets,11,0,3,3,0.27,4,-4,https://www.eliteprospects.com/player/291905/andrew-peeke,2020-21,nhl,Andrew Peeke,D,DEF,0,0.0,0
Liam O'Brien (C/LW),Colorado Avalanche,12,0,3,3,0.25,40,1,https://www.eliteprospects.com/player/84724/liam-o-brien,2020-21,nhl,Liam O'Brien,C/LW,FW,0,0.0,0
Gustav Lindström (D),Detroit Red Wings,13,0,3,3,0.23,0,1,https://www.eliteprospects.com/player/212379/gustav-lindstrom,2020-21,nhl,Gustav Lindström,D,DEF,0,0.0,0
Clark Bishop (C),Ottawa Senators,13,0,3,3,0.23,4,2,https://www.eliteprospects.com/player/191376/clark-bishop,2020-21,nhl,Clark Bishop,C,FW,0,0.0,0
Alex Biega (D),Detroit Red Wings,13,0,3,3,0.23,4,-1,https://www.eliteprospects.com/player/11427/alex-biega,2020-21,nhl,Alex Biega,D,DEF,0,0.0,0
Greg Pateryn (D),totals,13,0,3,3,0.23,6,0,https://www.eliteprospects.com/player/15526/greg-pateryn,2020-21,nhl,Greg Pateryn,D,DEF,0,0.0,0
Kiefer Sherwood (W/C),Colorado Avalanche,16,0,3,3,0.19,0,2,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2020-21,nhl,Kiefer Sherwood,W/C,FW,0,0.0,0
Matt Calvert (LW/RW),Colorado Avalanche,18,0,3,3,0.17,6,-2,https://www.eliteprospects.com/player/17025/matt-calvert,2020-21,nhl,Matt Calvert,LW/RW,FW,0,0.0,0
Christian Wolanin (D),totals,18,0,3,3,0.17,8,-6,https://www.eliteprospects.com/player/188788/christian-wolanin,2020-21,nhl,Christian Wolanin,D,DEF,0,0.0,0
Dan Renouf (D),Colorado Avalanche,18,0,3,3,0.17,16,-1,https://www.eliteprospects.com/player/76892/dan-renouf,2020-21,nhl,Dan Renouf,D,DEF,0,0.0,0
Lucas Wallmark (C),totals,20,0,3,3,0.15,6,-4,https://www.eliteprospects.com/player/39022/lucas-wallmark,2020-21,nhl,Lucas Wallmark,C,FW,0,0.0,0
Michael Amadio (C/W),totals,25,0,3,3,0.12,4,-3,https://www.eliteprospects.com/player/151385/michael-amadio,2020-21,nhl,Michael Amadio,C/W,FW,0,0.0,0
Jan Jeník (RW/C),Arizona Coyotes,2,2,0,2,1.00,0,3,https://www.eliteprospects.com/player/247318/jan-jenik,2020-21,nhl,Jan Jeník,RW/C,FW,0,0.0,0
Tyler Seguin (C/RW),Dallas Stars,3,2,0,2,0.67,0,0,https://www.eliteprospects.com/player/23807/tyler-seguin,2020-21,nhl,Tyler Seguin,C/RW,FW,0,0.0,0
Dylan Sikura (C/RW),Vegas Golden Knights,6,2,0,2,0.33,0,0,https://www.eliteprospects.com/player/146580/dylan-sikura,2020-21,nhl,Dylan Sikura,C/RW,FW,0,0.0,0
Joel L'Esperance (RW/C),Dallas Stars,12,2,0,2,0.17,2,-2,https://www.eliteprospects.com/player/118655/joel-l-esperance,2020-21,nhl,Joel L'Esperance,RW/C,FW,0,0.0,0
Karson Kuhlman (C/RW),Boston Bruins,20,2,0,2,0.10,0,-6,https://www.eliteprospects.com/player/118663/karson-kuhlman,2020-21,nhl,Karson Kuhlman,C/RW,FW,0,0.0,0
Sebastian Aho (D),New York Islanders,3,1,1,2,0.67,2,-1,https://www.eliteprospects.com/player/67208/sebastian-aho,2020-21,nhl,Sebastian Aho,D,DEF,0,0.0,0
Victor Söderström (D),Arizona Coyotes,4,1,1,2,0.50,0,4,https://www.eliteprospects.com/player/344555/victor-soderstrom,2020-21,nhl,Victor Söderström,D,DEF,0,0.0,0
MacKenzie Entwistle (RW/C),Chicago Blackhawks,5,1,1,2,0.40,2,1,https://www.eliteprospects.com/player/273678/mackenzie-entwistle,2020-21,nhl,MacKenzie Entwistle,RW/C,FW,0,0.0,0
Nolan Foote (LW),New Jersey Devils,6,1,1,2,0.33,0,-1,https://www.eliteprospects.com/player/240385/nolan-foote,2020-21,nhl,Nolan Foote,LW,FW,0,0.0,0
Nate Prosser (D),Philadelphia Flyers,6,1,1,2,0.33,0,-7,https://www.eliteprospects.com/player/38197/nate-prosser,2020-21,nhl,Nate Prosser,D,DEF,0,0.0,0
Mikko Koivu (C),Columbus Blue Jackets,7,1,1,2,0.29,2,-2,https://www.eliteprospects.com/player/2696/mikko-koivu,2020-21,nhl,Mikko Koivu,C,FW,0,0.0,0
Joel Kellman (C),San Jose Sharks,7,1,1,2,0.29,6,-1,https://www.eliteprospects.com/player/33719/joel-kellman,2020-21,nhl,Joel Kellman,C,FW,0,0.0,0
Marian Studenic (LW/RW),New Jersey Devils,8,1,1,2,0.25,4,-2,https://www.eliteprospects.com/player/305485/marian-studenic,2020-21,nhl,Marian Studenic,LW/RW,FW,0,0.0,0
Aleksi Heponiemi (C/W),Florida Panthers,9,1,1,2,0.22,2,1,https://www.eliteprospects.com/player/284816/aleksi-heponiemi,2020-21,nhl,Aleksi Heponiemi,C/W,FW,0,0.0,0
Connor Carrick (D),New Jersey Devils,11,1,1,2,0.18,5,-2,https://www.eliteprospects.com/player/90348/connor-carrick,2020-21,nhl,Connor Carrick,D,DEF,0,0.0,0
Mackenzie MacEachern (LW),St. Louis Blues,21,1,1,2,0.10,8,3,https://www.eliteprospects.com/player/183505/mackenzie-maceachern,2020-21,nhl,Mackenzie MacEachern,LW,FW,0,0.0,0
Jake Walman (D),St. Louis Blues,24,1,1,2,0.08,8,-7,https://www.eliteprospects.com/player/248066/jake-walman,2020-21,nhl,Jake Walman,D,DEF,0,0.0,0
Jansen Harkins (C),Winnipeg Jets,26,1,1,2,0.08,4,-2,https://www.eliteprospects.com/player/160158/jansen-harkins,2020-21,nhl,Jansen Harkins,C,FW,Jansen Harkins,4.0,1
Mathias Bromé (LW/RW),Detroit Red Wings,26,1,1,2,0.08,8,-9,https://www.eliteprospects.com/player/89968/mathias-brome,2020-21,nhl,Mathias Bromé,LW/RW,FW,0,0.0,0
Rhett Gardner (C/LW),Dallas Stars,28,1,1,2,0.07,8,-9,https://www.eliteprospects.com/player/119371/rhett-gardner,2020-21,nhl,Rhett Gardner,C/LW,FW,0,0.0,0
Zack MacEwen (C/RW),Vancouver Canucks,34,1,1,2,0.06,44,-2,https://www.eliteprospects.com/player/223475/zack-macewen,2020-21,nhl,Zack MacEwen,C/RW,FW,0,0.0,0
Ilya Lyubushkin (D),Arizona Coyotes,42,1,1,2,0.05,10,-13,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2020-21,nhl,Ilya Lyubushkin,D,DEF,0,0.0,0
Thomas Hickey (D),New York Islanders,5,0,2,2,0.40,0,5,https://www.eliteprospects.com/player/11617/thomas-hickey,2020-21,nhl,Thomas Hickey,D,DEF,0,0.0,0
Mike Sgarbossa (C),Washington Capitals,5,0,2,2,0.40,0,2,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2020-21,nhl,Mike Sgarbossa,C,FW,0,0.0,0
John Moore (D),Boston Bruins,5,0,2,2,0.40,2,-3,https://www.eliteprospects.com/player/30901/john-moore,2020-21,nhl,John Moore,D,DEF,0,0.0,0
Alexander Chmelevski (C/RW),San Jose Sharks,5,0,2,2,0.40,2,-2,https://www.eliteprospects.com/player/201447/alexander-chmelevski,2020-21,nhl,Alexander Chmelevski,C/RW,FW,0,0.0,0
Taro Hirose (LW),Detroit Red Wings,6,0,2,2,0.33,0,2,https://www.eliteprospects.com/player/83462/taro-hirose,2020-21,nhl,Taro Hirose,LW,FW,0,0.0,0
Jayson Megna (C),Colorado Avalanche,7,0,2,2,0.29,0,2,https://www.eliteprospects.com/player/46027/jayson-megna,2020-21,nhl,Jayson Megna,C,FW,0,0.0,0
Kevin Bahl (D),New Jersey Devils,7,0,2,2,0.29,0,0,https://www.eliteprospects.com/player/248583/kevin-bahl,2020-21,nhl,Kevin Bahl,D,DEF,0,0.0,0
Andreas Borgman (D),Tampa Bay Lightning,7,0,2,2,0.29,4,-2,https://www.eliteprospects.com/player/85683/andreas-borgman,2020-21,nhl,Andreas Borgman,D,DEF,0,0.0,0
