player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Christian Bäckman (D),Columbus Blue Jackets,56,2,5,7,0.13,32,5,https://www.eliteprospects.com/player/290/christian-backman,2008-09,nhl,Christian Bäckman,D,DEF,0,0.0,0
Anthony Stewart (RW),Florida Panthers,59,2,5,7,0.12,34,-6,https://www.eliteprospects.com/player/8893/anthony-stewart,2008-09,nhl,Anthony Stewart,RW,FW,0,0.0,0
Jonas Frögren (D),Toronto Maple Leafs,41,1,6,7,0.17,28,0,https://www.eliteprospects.com/player/97/jonas-frogren,2008-09,nhl,Jonas Frögren,D,DEF,0,0.0,0
Adam Foote (D),Colorado Avalanche,42,1,6,7,0.17,30,-12,https://www.eliteprospects.com/player/9157/adam-foote,2008-09,nhl,Adam Foote,D,DEF,Adam Foote,5.0,1
Nick Tarnasky (LW/C),totals,45,1,6,7,0.16,50,-1,https://www.eliteprospects.com/player/8846/nick-tarnasky,2008-09,nhl,Nick Tarnasky,LW/C,FW,0,0.0,0
Jim Vandermeer (D),Calgary Flames,45,1,6,7,0.16,108,1,https://www.eliteprospects.com/player/8838/jim-vandermeer,2008-09,nhl,Jim Vandermeer,D,DEF,0,0.0,0
Brad May (LW),totals,58,1,6,7,0.12,89,0,https://www.eliteprospects.com/player/8971/brad-may,2008-09,nhl,Brad May,LW,FW,Brad May,2.0,1
Kurt Sauer (D),Phoenix Coyotes,68,1,6,7,0.10,36,-1,https://www.eliteprospects.com/player/8870/kurt-sauer,2008-09,nhl,Kurt Sauer,D,DEF,0,0.0,0
Luca Sbisa (D),Philadelphia Flyers,39,0,7,7,0.18,36,-6,https://www.eliteprospects.com/player/13946/luca-sbisa,2008-09,nhl,Luca Sbisa,D,DEF,0,0.0,0
Mike Weaver (D),St. Louis Blues,58,0,7,7,0.12,12,-3,https://www.eliteprospects.com/player/8814/mike-weaver,2008-09,nhl,Mike Weaver,D,DEF,0,0.0,0
Garnet Exelby (D),Atlanta Thrashers,59,0,7,7,0.12,120,-2,https://www.eliteprospects.com/player/8558/garnet-exelby,2008-09,nhl,Garnet Exelby,D,DEF,0,0.0,0
Douglas Murray (D),San Jose Sharks,75,0,7,7,0.09,38,6,https://www.eliteprospects.com/player/2616/douglas-murray,2008-09,nhl,Douglas Murray,D,DEF,0,0.0,0
Jamie McGinn (LW),San Jose Sharks,35,4,2,6,0.17,2,-6,https://www.eliteprospects.com/player/9336/jamie-mcginn,2008-09,nhl,Jamie McGinn,LW,FW,0,0.0,0
Jeff Hamilton (C/RW),Toronto Maple Leafs,15,3,3,6,0.40,4,2,https://www.eliteprospects.com/player/10191/jeff-hamilton,2008-09,nhl,Jeff Hamilton,C/RW,FW,0,0.0,0
Radim Vrbata (RW),Tampa Bay Lightning,18,3,3,6,0.33,8,-1,https://www.eliteprospects.com/player/8626/radim-vrbata,2008-09,nhl,Radim Vrbata,RW,FW,0,0.0,0
Krys Kolanos (C/W),Minnesota Wild,21,3,3,6,0.29,16,3,https://www.eliteprospects.com/player/8716/krys-kolanos,2008-09,nhl,Krys Kolanos,C/W,FW,0,0.0,0
Steve Downie (RW),totals,29,3,3,6,0.21,65,-2,https://www.eliteprospects.com/player/9186/steve-downie,2008-09,nhl,Steve Downie,RW,FW,Steve Downie,2.0,1
Christoph Schubert (D),Ottawa Senators,50,3,3,6,0.12,26,-8,https://www.eliteprospects.com/player/8877/christoph-schubert,2008-09,nhl,Christoph Schubert,D,DEF,0,0.0,0
Keith Aucoin (C),Washington Capitals,12,2,4,6,0.50,4,5,https://www.eliteprospects.com/player/9069/keith-aucoin,2008-09,nhl,Keith Aucoin,C,FW,0,0.0,0
Mike Zigomanis (C),Pittsburgh Penguins,22,2,4,6,0.27,27,-2,https://www.eliteprospects.com/player/9525/mike-zigomanis,2008-09,nhl,Mike Zigomanis,C,FW,0,0.0,0
Nathan Paetsch (D),Buffalo Sabres,23,2,4,6,0.26,25,3,https://www.eliteprospects.com/player/8902/nathan-paetsch,2008-09,nhl,Nathan Paetsch,D,DEF,0,0.0,0
Kent Huskins (D),Anaheim Ducks,33,2,4,6,0.18,27,6,https://www.eliteprospects.com/player/10507/kent-huskins,2008-09,nhl,Kent Huskins,D,DEF,0,0.0,0
Chris Butler (D),Buffalo Sabres,47,2,4,6,0.13,18,11,https://www.eliteprospects.com/player/9206/chris-butler,2008-09,nhl,Chris Butler,D,DEF,0,0.0,0
Ryan Craig (C/LW),Tampa Bay Lightning,54,2,4,6,0.11,60,-7,https://www.eliteprospects.com/player/9126/ryan-craig,2008-09,nhl,Ryan Craig,C/LW,FW,0,0.0,0
Kurtis Foster (D),Minnesota Wild,10,1,5,6,0.60,6,7,https://www.eliteprospects.com/player/9156/kurtis-foster,2008-09,nhl,Kurtis Foster,D,DEF,Kurtis Foster,1.0,1
Martins Karsums (LW/RW),totals,24,1,5,6,0.25,6,-8,https://www.eliteprospects.com/player/9238/martins-karsums,2008-09,nhl,Martins Karsums,LW/RW,FW,0,0.0,0
Anssi Salmela (D),totals,26,1,5,6,0.23,8,1,https://www.eliteprospects.com/player/7556/anssi-salmela,2008-09,nhl,Anssi Salmela,D,DEF,Anssi Salmela,2.0,1
Eric Brewer (D),St. Louis Blues,28,1,5,6,0.21,24,-14,https://www.eliteprospects.com/player/9095/eric-brewer,2008-09,nhl,Eric Brewer,D,DEF,0,0.0,0
Chris Clark (RW),Washington Capitals,32,1,5,6,0.19,32,-3,https://www.eliteprospects.com/player/8766/chris-clark,2008-09,nhl,Chris Clark,RW,FW,0,0.0,0
Jack Hillen (D),New York Islanders,40,1,5,6,0.15,16,-9,https://www.eliteprospects.com/player/17778/jack-hillen,2008-09,nhl,Jack Hillen,D,DEF,Jack Hillen,9.0,1
Joel Lundqvist (C),Dallas Stars,43,1,5,6,0.14,20,-9,https://www.eliteprospects.com/player/305/joel-lundqvist,2008-09,nhl,Joel Lundqvist,C,FW,0,0.0,0
Brandon Sutter (C/RW),Carolina Hurricanes,50,1,5,6,0.12,16,-1,https://www.eliteprospects.com/player/9339/brandon-sutter,2008-09,nhl,Brandon Sutter,C/RW,FW,0,0.0,0
Bret Hedican (D),Anaheim Ducks,51,1,5,6,0.12,36,-7,https://www.eliteprospects.com/player/9045/bret-hedican,2008-09,nhl,Bret Hedican,D,DEF,0,0.0,0
François Beauchemin (D),Anaheim Ducks,20,4,1,5,0.25,12,-3,https://www.eliteprospects.com/player/8529/francois-beauchemin,2008-09,nhl,François Beauchemin,D,DEF,0,0.0,0
Brian Boyle (C/LW),Los Angeles Kings,28,4,1,5,0.18,42,-9,https://www.eliteprospects.com/player/11429/brian-boyle,2008-09,nhl,Brian Boyle,C/LW,FW,0,0.0,0
Derek Dorsett (RW),Columbus Blue Jackets,52,4,1,5,0.10,150,-1,https://www.eliteprospects.com/player/11666/derek-dorsett,2008-09,nhl,Derek Dorsett,RW,FW,Derek Dorsett,9.0,1
Darcy Hordichuk (LW),Vancouver Canucks,73,4,1,5,0.07,109,1,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2008-09,nhl,Darcy Hordichuk,LW,FW,0,0.0,0
Cal O'Reilly (C),Nashville Predators,11,3,2,5,0.45,2,2,https://www.eliteprospects.com/player/11360/cal-o-reilly,2008-09,nhl,Cal O'Reilly,C,FW,0,0.0,0
Andrew Hutchinson (D),totals,40,2,3,5,0.13,12,-9,https://www.eliteprospects.com/player/9061/andrew-hutchinson,2008-09,nhl,Andrew Hutchinson,D,DEF,0,0.0,0
Mike Iggulden (RW/C),New York Islanders,11,1,4,5,0.45,4,-3,https://www.eliteprospects.com/player/10622/mike-iggulden,2008-09,nhl,Mike Iggulden,RW/C,FW,0,0.0,0
Vladimír Sobotka (C/LW),Boston Bruins,25,1,4,5,0.20,10,-10,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2008-09,nhl,Vladimír Sobotka,C/LW,FW,0,0.0,0
Tyler Sloan (D),Washington Capitals,26,1,4,5,0.19,14,4,https://www.eliteprospects.com/player/13428/tyler-sloan,2008-09,nhl,Tyler Sloan,D,DEF,0,0.0,0
Karl Alzner (D),Washington Capitals,30,1,4,5,0.17,2,-1,https://www.eliteprospects.com/player/10429/karl-alzner,2008-09,nhl,Karl Alzner,D,DEF,0,0.0,0
Dan Hinote (RW),St. Louis Blues,51,1,4,5,0.10,64,-7,https://www.eliteprospects.com/player/5534/dan-hinote,2008-09,nhl,Dan Hinote,RW,FW,0,0.0,0
Greg de Vries (D),Nashville Predators,71,1,4,5,0.07,65,-15,https://www.eliteprospects.com/player/8557/greg-de-vries,2008-09,nhl,Greg de Vries,D,DEF,0,0.0,0
Colton Orr (RW),New York Rangers,82,1,4,5,0.06,193,-15,https://www.eliteprospects.com/player/8941/colton-orr,2008-09,nhl,Colton Orr,RW,FW,0,0.0,0
Brad Richardson (RW/C),Los Angeles Kings,31,0,5,5,0.16,11,-6,https://www.eliteprospects.com/player/10211/brad-richardson,2008-09,nhl,Brad Richardson,RW/C,FW,0,0.0,0
Ryan O'Byrne (D),Montréal Canadiens,37,0,5,5,0.14,58,-7,https://www.eliteprospects.com/player/11722/ryan-o-byrne,2008-09,nhl,Ryan O'Byrne,D,DEF,0,0.0,0
Brett Festerling (D),Anaheim Ducks,40,0,5,5,0.13,18,5,https://www.eliteprospects.com/player/14082/brett-festerling,2008-09,nhl,Brett Festerling,D,DEF,0,0.0,0
Marek Malík (D),Tampa Bay Lightning,42,0,5,5,0.12,36,-3,https://www.eliteprospects.com/player/1907/marek-malik,2008-09,nhl,Marek Malík,D,DEF,0,0.0,0
Boris Valábik (D),Atlanta Thrashers,50,0,5,5,0.10,132,-14,https://www.eliteprospects.com/player/9244/boris-valabik,2008-09,nhl,Boris Valábik,D,DEF,0,0.0,0
Nikita Filatov (LW/RW),Columbus Blue Jackets,8,4,0,4,0.50,0,3,https://www.eliteprospects.com/player/11860/nikita-filatov,2008-09,nhl,Nikita Filatov,LW/RW,FW,0,0.0,0
Steven Regier (LW),St. Louis Blues,8,3,1,4,0.50,4,4,https://www.eliteprospects.com/player/10876/steven-regier,2008-09,nhl,Steven Regier,LW,FW,0,0.0,0
T.J. Galiardi (C/LW),Colorado Avalanche,11,3,1,4,0.36,6,-4,https://www.eliteprospects.com/player/12464/t.j.-galiardi,2008-09,nhl,T.J. Galiardi,C/LW,FW,0,0.0,0
Lukas Kaspar (LW/RW),San Jose Sharks,13,2,2,4,0.31,8,0,https://www.eliteprospects.com/player/9616/lukas-kaspar,2008-09,nhl,Lukas Kaspar,LW/RW,FW,0,0.0,0
Martin St. Pierre (C/LW),Boston Bruins,14,2,2,4,0.29,4,-1,https://www.eliteprospects.com/player/10668/martin-st.-pierre,2008-09,nhl,Martin St. Pierre,C/LW,FW,0,0.0,0
Jason Jaffray (LW/C),Vancouver Canucks,14,2,2,4,0.29,14,-2,https://www.eliteprospects.com/player/11509/jason-jaffray,2008-09,nhl,Jason Jaffray,LW/C,FW,0,0.0,0
Steven Goertzen (RW/LW),Phoenix Coyotes,16,2,2,4,0.25,24,-2,https://www.eliteprospects.com/player/10320/steven-goertzen,2008-09,nhl,Steven Goertzen,RW/LW,FW,0,0.0,0
Steve Wagner (D),St. Louis Blues,22,2,2,4,0.18,18,-5,https://www.eliteprospects.com/player/11337/steve-wagner,2008-09,nhl,Steve Wagner,D,DEF,0,0.0,0
Daniel Tjärnqvist (D),Colorado Avalanche,37,2,2,4,0.11,8,1,https://www.eliteprospects.com/player/695/daniel-tjarnqvist,2008-09,nhl,Daniel Tjärnqvist,D,DEF,0,0.0,0
Nate Thompson (C),New York Islanders,43,2,2,4,0.09,49,-11,https://www.eliteprospects.com/player/10261/nate-thompson,2008-09,nhl,Nate Thompson,C,FW,0,0.0,0
Mike Brown (RW),totals,48,2,2,4,0.08,145,-7,https://www.eliteprospects.com/player/9412/mike-brown,2008-09,nhl,Mike Brown,RW,FW,0,0.0,0
Denis Gauthier (D),Los Angeles Kings,65,2,2,4,0.06,90,-11,https://www.eliteprospects.com/player/8861/denis-gauthier,2008-09,nhl,Denis Gauthier,D,DEF,0,0.0,0
Jody Shelley (LW),San Jose Sharks,70,2,2,4,0.06,116,-6,https://www.eliteprospects.com/player/8722/jody-shelley,2008-09,nhl,Jody Shelley,LW,FW,0,0.0,0
Eric Godard (RW),Pittsburgh Penguins,71,2,2,4,0.06,171,-3,https://www.eliteprospects.com/player/9163/eric-godard,2008-09,nhl,Eric Godard,RW,FW,0,0.0,0
Jonathan Ericsson (D),Detroit Red Wings,19,1,3,4,0.21,15,-1,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2008-09,nhl,Jonathan Ericsson,D,DEF,0,0.0,0
Andreas Nödl (RW),Philadelphia Flyers,38,1,3,4,0.11,2,-15,https://www.eliteprospects.com/player/11448/andreas-nodl,2008-09,nhl,Andreas Nödl,RW,FW,0,0.0,0
Brian Willsie (RW),Colorado Avalanche,42,1,3,4,0.10,14,-6,https://www.eliteprospects.com/player/8768/brian-willsie,2008-09,nhl,Brian Willsie,RW,FW,0,0.0,0
Sheldon Brookbank (D),totals,44,1,3,4,0.09,76,4,https://www.eliteprospects.com/player/11016/sheldon-brookbank,2008-09,nhl,Sheldon Brookbank,D,DEF,0,0.0,0
Cam Janssen (RW),St. Louis Blues,56,1,3,4,0.07,131,-5,https://www.eliteprospects.com/player/9028/cam-janssen,2008-09,nhl,Cam Janssen,RW,FW,0,0.0,0
Donald Brashear (LW),Washington Capitals,63,1,3,4,0.06,121,-6,https://www.eliteprospects.com/player/9094/donald-brashear,2008-09,nhl,Donald Brashear,LW,FW,0,0.0,0
Sami Lepistö (D),Washington Capitals,7,0,4,4,0.57,6,-3,https://www.eliteprospects.com/player/4127/sami-lepisto,2008-09,nhl,Sami Lepistö,D,DEF,0,0.0,0
Sergei Zubov (D),Dallas Stars,10,0,4,4,0.40,0,-4,https://www.eliteprospects.com/player/8508/sergei-zubov,2008-09,nhl,Sergei Zubov,D,DEF,0,0.0,0
Jiri Tlusty (LW/RW),Toronto Maple Leafs,14,0,4,4,0.29,0,0,https://www.eliteprospects.com/player/8605/jiri-tlusty,2008-09,nhl,Jiri Tlusty,LW/RW,FW,0,0.0,0
Wayne Primeau (C),Calgary Flames,24,0,4,4,0.17,14,-3,https://www.eliteprospects.com/player/8575/wayne-primeau,2008-09,nhl,Wayne Primeau,C,FW,0,0.0,0
Ryan Parent (D),Philadelphia Flyers,31,0,4,4,0.13,10,3,https://www.eliteprospects.com/player/9184/ryan-parent,2008-09,nhl,Ryan Parent,D,DEF,0,0.0,0
Mark Fistric (D),Dallas Stars,36,0,4,4,0.11,42,-1,https://www.eliteprospects.com/player/8399/mark-fistric,2008-09,nhl,Mark Fistric,D,DEF,Mark Fistric,5.0,1
Matt Smaby (D),Tampa Bay Lightning,43,0,4,4,0.09,50,-11,https://www.eliteprospects.com/player/12027/matt-smaby,2008-09,nhl,Matt Smaby,D,DEF,0,0.0,0
John Erskine (D),Washington Capitals,52,0,4,4,0.08,63,1,https://www.eliteprospects.com/player/9148/john-erskine,2008-09,nhl,John Erskine,D,DEF,0,0.0,0
Rick Rypien (C),Vancouver Canucks,12,3,0,3,0.25,19,-3,https://www.eliteprospects.com/player/11027/rick-rypien,2008-09,nhl,Rick Rypien,C,FW,0,0.0,0
André Roy (LW),Calgary Flames,44,3,0,3,0.07,83,-1,https://www.eliteprospects.com/player/8924/andre-roy,2008-09,nhl,André Roy,LW,FW,0,0.0,0
Joël Perrault (C/RW),Phoenix Coyotes,7,2,1,3,0.43,4,2,https://www.eliteprospects.com/player/8911/joel-perrault,2008-09,nhl,Joël Perrault,C/RW,FW,0,0.0,0
Gilbert Brulé (C/RW),Edmonton Oilers,11,2,1,3,0.27,12,-3,https://www.eliteprospects.com/player/10235/gilbert-brule,2008-09,nhl,Gilbert Brulé,C/RW,FW,0,0.0,0
Cam Paddock (C/RW),St. Louis Blues,16,2,1,3,0.19,0,-4,https://www.eliteprospects.com/player/12043/cam-paddock,2008-09,nhl,Cam Paddock,C/RW,FW,0,0.0,0
Bill Thomas (RW),Pittsburgh Penguins,16,2,1,3,0.19,2,-4,https://www.eliteprospects.com/player/8853/bill-thomas,2008-09,nhl,Bill Thomas,RW,FW,0,0.0,0
Trevor Lewis (C/RW),Los Angeles Kings,6,1,2,3,0.50,0,0,https://www.eliteprospects.com/player/10461/trevor-lewis,2008-09,nhl,Trevor Lewis,C/RW,FW,0,0.0,0
Janne Niskala (D),Tampa Bay Lightning,6,1,2,3,0.50,6,0,https://www.eliteprospects.com/player/4278/janne-niskala,2008-09,nhl,Janne Niskala,D,DEF,0,0.0,0
Jesse Joensuu (LW),New York Islanders,7,1,2,3,0.43,4,-1,https://www.eliteprospects.com/player/4218/jesse-joensuu,2008-09,nhl,Jesse Joensuu,LW,FW,0,0.0,0
Brian Pothier (D),Washington Capitals,9,1,2,3,0.33,4,0,https://www.eliteprospects.com/player/8917/brian-pothier,2008-09,nhl,Brian Pothier,D,DEF,0,0.0,0
Jon Kalinski (C/LW),Philadelphia Flyers,12,1,2,3,0.25,0,-2,https://www.eliteprospects.com/player/17719/jon-kalinski,2008-09,nhl,Jon Kalinski,C/LW,FW,0,0.0,0
Dustin Jeffrey (LW/C),Pittsburgh Penguins,14,1,2,3,0.21,0,4,https://www.eliteprospects.com/player/11115/dustin-jeffrey,2008-09,nhl,Dustin Jeffrey,LW/C,FW,0,0.0,0
Tom Wandell (C),Dallas Stars,14,1,2,3,0.21,4,-1,https://www.eliteprospects.com/player/2021/tom-wandell,2008-09,nhl,Tom Wandell,C,FW,0,0.0,0
Josh Gratton (LW),Philadelphia Flyers,19,1,2,3,0.16,57,-2,https://www.eliteprospects.com/player/10245/josh-gratton,2008-09,nhl,Josh Gratton,LW,FW,0,0.0,0
Chris Minard (W/C),Pittsburgh Penguins,20,1,2,3,0.15,4,0,https://www.eliteprospects.com/player/11349/chris-minard,2008-09,nhl,Chris Minard,W/C,FW,0,0.0,0
Niklas Hjalmarsson (D),Chicago Blackhawks,21,1,2,3,0.14,0,4,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2008-09,nhl,Niklas Hjalmarsson,D,DEF,Niklas Hjalmarsson,2.0,1
Brad Staubitz (RW),San Jose Sharks,35,1,2,3,0.09,76,0,https://www.eliteprospects.com/player/10642/brad-staubitz,2008-09,nhl,Brad Staubitz,RW,FW,Brad Staubitz,19.0,1
Craig Weller (RW/D),Minnesota Wild,36,1,2,3,0.08,47,-3,https://www.eliteprospects.com/player/13414/craig-weller,2008-09,nhl,Craig Weller,RW/D,DEF,0,0.0,0
Brandon Prust (LW/RW),totals,36,1,2,3,0.08,108,-8,https://www.eliteprospects.com/player/8920/brandon-prust,2008-09,nhl,Brandon Prust,LW/RW,FW,0,0.0,0
Thomas Pöck (D),New York Islanders,59,1,2,3,0.05,35,-17,https://www.eliteprospects.com/player/9718/thomas-pock,2008-09,nhl,Thomas Pöck,D,DEF,0,0.0,0
Rob Schremp (C),Edmonton Oilers,4,0,3,3,0.75,2,2,https://www.eliteprospects.com/player/8876/rob-schremp,2008-09,nhl,Rob Schremp,C,FW,0,0.0,0
Matt Pelech (D/RW),Calgary Flames,5,0,3,3,0.60,9,1,https://www.eliteprospects.com/player/11249/matt-pelech,2008-09,nhl,Matt Pelech,D/RW,DEF,0,0.0,0
Ryan Potulny (C),Edmonton Oilers,8,0,3,3,0.38,0,2,https://www.eliteprospects.com/player/8850/ryan-potulny,2008-09,nhl,Ryan Potulny,C,FW,0,0.0,0
Vladimír Mihálik (D),Tampa Bay Lightning,11,0,3,3,0.27,6,-3,https://www.eliteprospects.com/player/9251/vladimir-mihalik,2008-09,nhl,Vladimír Mihálik,D,DEF,0,0.0,0
Richard Petiot (D),Tampa Bay Lightning,11,0,3,3,0.27,21,5,https://www.eliteprospects.com/player/13419/richard-petiot,2008-09,nhl,Richard Petiot,D,DEF,0,0.0,0
Bryan Helmer (D),Washington Capitals,12,0,3,3,0.25,2,-1,https://www.eliteprospects.com/player/11481/bryan-helmer,2008-09,nhl,Bryan Helmer,D,DEF,0,0.0,0
Kyle Chipchura (C/W),Montréal Canadiens,13,0,3,3,0.23,5,-6,https://www.eliteprospects.com/player/9192/kyle-chipchura,2008-09,nhl,Kyle Chipchura,C/W,FW,0,0.0,0
Davis Drewiske (D),Los Angeles Kings,17,0,3,3,0.18,18,1,https://www.eliteprospects.com/player/17699/davis-drewiske,2008-09,nhl,Davis Drewiske,D,DEF,0,0.0,0
Chris Gratton (C),totals,24,0,3,3,0.13,12,-1,https://www.eliteprospects.com/player/9167/chris-gratton,2008-09,nhl,Chris Gratton,C,FW,0,0.0,0
Tyson Strachan (D),St. Louis Blues,30,0,3,3,0.10,39,8,https://www.eliteprospects.com/player/15420/tyson-strachan,2008-09,nhl,Tyson Strachan,D,DEF,0,0.0,0
Derek Boogaard (LW),Minnesota Wild,51,0,3,3,0.06,87,3,https://www.eliteprospects.com/player/9084/derek-boogaard,2008-09,nhl,Derek Boogaard,LW,FW,Derek Boogaard,5.0,1
Derek Boogaard (LW),Minnesota Wild,51,0,3,3,0.06,87,3,https://www.eliteprospects.com/player/9084/derek-boogaard,2008-09,nhl,Derek Boogaard,LW,FW,Derek Boogaard,5.0,1
Riley Cote (LW),Philadelphia Flyers,63,0,3,3,0.05,174,-7,https://www.eliteprospects.com/player/10207/riley-cote,2008-09,nhl,Riley Cote,LW,FW,0,0.0,0
Michal Repik (RW),Florida Panthers,5,2,0,2,0.40,2,1,https://www.eliteprospects.com/player/10481/michal-repik,2008-09,nhl,Michal Repik,RW,FW,0,0.0,0
Mike Sillinger (C),New York Islanders,7,2,0,2,0.29,0,-5,https://www.eliteprospects.com/player/8881/mike-sillinger,2008-09,nhl,Mike Sillinger,C,FW,0,0.0,0
Dan LaCouture (LW),Carolina Hurricanes,11,2,0,2,0.18,10,-1,https://www.eliteprospects.com/player/8983/dan-lacouture,2008-09,nhl,Dan LaCouture,LW,FW,0,0.0,0
Steve MacIntyre (LW),Edmonton Oilers,22,2,0,2,0.09,40,-2,https://www.eliteprospects.com/player/14043/steve-macintyre,2008-09,nhl,Steve MacIntyre,LW,FW,0,0.0,0
Raitis Ivanans (LW),Los Angeles Kings,76,2,0,2,0.03,145,-8,https://www.eliteprospects.com/player/10230/raitis-ivanans,2008-09,nhl,Raitis Ivanans,LW,FW,0,0.0,0
Aaron Downey (RW),Detroit Red Wings,4,1,1,2,0.50,7,0,https://www.eliteprospects.com/player/9139/aaron-downey,2008-09,nhl,Aaron Downey,RW,FW,0,0.0,0
Corey Potter (D),New York Rangers,5,1,1,2,0.40,0,-1,https://www.eliteprospects.com/player/9404/corey-potter,2008-09,nhl,Corey Potter,D,DEF,0,0.0,0
Christian Hanson (C/RW),Toronto Maple Leafs,5,1,1,2,0.40,2,-1,https://www.eliteprospects.com/player/31218/christian-hanson,2008-09,nhl,Christian Hanson,C/RW,FW,0,0.0,0
Chris Porter (LW),St. Louis Blues,6,1,1,2,0.33,0,-1,https://www.eliteprospects.com/player/14133/chris-porter,2008-09,nhl,Chris Porter,LW,FW,0,0.0,0
Mark Mancari (RW/LW),Buffalo Sabres,7,1,1,2,0.29,4,-4,https://www.eliteprospects.com/player/8955/mark-mancari,2008-09,nhl,Mark Mancari,RW/LW,FW,0,0.0,0
Craig MacDonald (C),Columbus Blue Jackets,8,1,1,2,0.25,0,1,https://www.eliteprospects.com/player/8952/craig-macdonald,2008-09,nhl,Craig MacDonald,C,FW,0,0.0,0
Phil Oreskovic (D),Toronto Maple Leafs,10,1,1,2,0.20,21,-2,https://www.eliteprospects.com/player/11264/phil-oreskovic,2008-09,nhl,Phil Oreskovic,D,DEF,0,0.0,0
Peter Regin (C),Ottawa Senators,11,1,1,2,0.18,2,0,https://www.eliteprospects.com/player/4104/peter-regin,2008-09,nhl,Peter Regin,C,FW,0,0.0,0
Alexandre Giroux (LW/RW),Washington Capitals,12,1,1,2,0.17,10,4,https://www.eliteprospects.com/player/7963/alexandre-giroux,2008-09,nhl,Alexandre Giroux,LW/RW,FW,0,0.0,0
Sean Collins (D),Washington Capitals,15,1,1,2,0.13,12,1,https://www.eliteprospects.com/player/11422/sean-collins,2008-09,nhl,Sean Collins,D,DEF,0,0.0,0
Tom Cavanagh (C),San Jose Sharks,17,1,1,2,0.12,4,-2,https://www.eliteprospects.com/player/10632/tom-cavanagh,2008-09,nhl,Tom Cavanagh,C,FW,0,0.0,0
Dwight Helminen (C),Carolina Hurricanes,23,1,1,2,0.09,0,-2,https://www.eliteprospects.com/player/9394/dwight-helminen,2008-09,nhl,Dwight Helminen,C,FW,0,0.0,0
Brent Sopel (D),Chicago Blackhawks,23,1,1,2,0.09,8,-4,https://www.eliteprospects.com/player/10229/brent-sopel,2008-09,nhl,Brent Sopel,D,DEF,0,0.0,0
David Koci (D/LW),totals,37,1,1,2,0.05,141,1,https://www.eliteprospects.com/player/10992/david-koci,2008-09,nhl,David Koci,D/LW,DEF,0,0.0,0
Noah Welch (D),totals,40,1,1,2,0.05,25,-9,https://www.eliteprospects.com/player/10323/noah-welch,2008-09,nhl,Noah Welch,D,DEF,0,0.0,0
Erik Reitz (D),totals,42,1,1,2,0.05,65,-6,https://www.eliteprospects.com/player/9449/erik-reitz,2008-09,nhl,Erik Reitz,D,DEF,0,0.0,0
Garrett Stafford (D),Dallas Stars,3,0,2,2,0.67,0,0,https://www.eliteprospects.com/player/10625/garrett-stafford,2008-09,nhl,Garrett Stafford,D,DEF,0,0.0,0
Ivan Vishnevsky (D),Dallas Stars,3,0,2,2,0.67,2,1,https://www.eliteprospects.com/player/11890/ivan-vishnevsky,2008-09,nhl,Ivan Vishnevsky,D,DEF,0,0.0,0
David Van Der Gulik (LW/RW),Calgary Flames,6,0,2,2,0.33,0,-1,https://www.eliteprospects.com/player/11743/david-van-der-gulik,2008-09,nhl,David Van Der Gulik,LW/RW,FW,0,0.0,0
Bryan Rodney (D),Carolina Hurricanes,8,0,2,2,0.25,2,-3,https://www.eliteprospects.com/player/15541/bryan-rodney,2008-09,nhl,Bryan Rodney,D,DEF,0,0.0,0
Jeff Taffe (C),Pittsburgh Penguins,8,0,2,2,0.25,2,-4,https://www.eliteprospects.com/player/9385/jeff-taffe,2008-09,nhl,Jeff Taffe,C,FW,0,0.0,0
Ilya Zubov (C),Ottawa Senators,10,0,2,2,0.20,0,-1,https://www.eliteprospects.com/player/9256/ilya-zubov,2008-09,nhl,Ilya Zubov,C,FW,0,0.0,0
Jamie Heward (D),Tampa Bay Lightning,13,0,2,2,0.15,4,-1,https://www.eliteprospects.com/player/9049/jamie-heward,2008-09,nhl,Jamie Heward,D,DEF,0,0.0,0
Shawn Matthias (LW),Florida Panthers,16,0,2,2,0.13,2,-3,https://www.eliteprospects.com/player/9345/shawn-matthias,2008-09,nhl,Shawn Matthias,LW,FW,0,0.0,0
Tim Wallace (C/RW),Pittsburgh Penguins,16,0,2,2,0.13,7,2,https://www.eliteprospects.com/player/9409/tim-wallace,2008-09,nhl,Tim Wallace,C/RW,FW,0,0.0,0
Michael Ryan (C/W),Carolina Hurricanes,18,0,2,2,0.11,2,-3,https://www.eliteprospects.com/player/10351/michael-ryan,2008-09,nhl,Michael Ryan,C/W,FW,Michael Ryan,33.0,1
Joe Callahan (D),New York Islanders,18,0,2,2,0.11,4,5,https://www.eliteprospects.com/player/11479/joe-callahan,2008-09,nhl,Joe Callahan,D,DEF,0,0.0,0
Lasse Kukkonen (D),Philadelphia Flyers,22,0,2,2,0.09,10,-2,https://www.eliteprospects.com/player/2717/lasse-kukkonen,2008-09,nhl,Lasse Kukkonen,D,DEF,0,0.0,0
