player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Jeff Taffe (C),Phoenix Coyotes,17,4,2,6,0.35,2,-7,https://www.eliteprospects.com/player/9385/jeff-taffe,2006-07,nhl,Jeff Taffe,C,FW,0,0.0,0
Jason Krog (C),totals,23,3,3,6,0.26,10,5,https://www.eliteprospects.com/player/7305/jason-krog,2006-07,nhl,Jason Krog,C,FW,0,0.0,0
Ronald Petrovicky (RW),Pittsburgh Penguins,31,3,3,6,0.19,28,4,https://www.eliteprospects.com/player/5673/ronald-petrovicky,2006-07,nhl,Ronald Petrovicky,RW,FW,0,0.0,0
Joel Lundqvist (C),Dallas Stars,36,3,3,6,0.17,14,-5,https://www.eliteprospects.com/player/305/joel-lundqvist,2006-07,nhl,Joel Lundqvist,C,FW,0,0.0,0
Wyatt Smith (C),Minnesota Wild,61,3,3,6,0.10,16,-8,https://www.eliteprospects.com/player/8885/wyatt-smith,2006-07,nhl,Wyatt Smith,C,FW,0,0.0,0
Tim Gleason (D),Carolina Hurricanes,57,2,4,6,0.11,57,-10,https://www.eliteprospects.com/player/9162/tim-gleason,2006-07,nhl,Tim Gleason,D,DEF,Tim Gleason,1.0,1
Tom Gilbert (D),Edmonton Oilers,12,1,5,6,0.50,0,-1,https://www.eliteprospects.com/player/11009/tom-gilbert,2006-07,nhl,Tom Gilbert,D,DEF,0,0.0,0
Jarkko Immonen (C),New York Rangers,14,1,5,6,0.43,4,-2,https://www.eliteprospects.com/player/3181/jarkko-immonen,2006-07,nhl,Jarkko Immonen,C,FW,0,0.0,0
Andy Greene (D),New Jersey Devils,23,1,5,6,0.26,6,-1,https://www.eliteprospects.com/player/9169/andy-greene,2006-07,nhl,Andy Greene,D,DEF,0,0.0,0
Tommi Santala (C),Vancouver Canucks,30,1,5,6,0.20,24,0,https://www.eliteprospects.com/player/2711/tommi-santala,2006-07,nhl,Tommi Santala,C,FW,0,0.0,0
Andrei Zyuzin (D),Calgary Flames,49,1,5,6,0.12,30,-2,https://www.eliteprospects.com/player/8608/andrei-zyuzin,2006-07,nhl,Andrei Zyuzin,D,DEF,0,0.0,0
Tim Taylor (C),Tampa Bay Lightning,71,1,5,6,0.08,16,-5,https://www.eliteprospects.com/player/8848/tim-taylor,2006-07,nhl,Tim Taylor,C,FW,0,0.0,0
Dan Girardi (D),New York Rangers,34,0,6,6,0.18,8,7,https://www.eliteprospects.com/player/11025/dan-girardi,2006-07,nhl,Dan Girardi,D,DEF,0,0.0,0
Kurt Sauer (D),Colorado Avalanche,48,0,6,6,0.13,24,-3,https://www.eliteprospects.com/player/8870/kurt-sauer,2006-07,nhl,Kurt Sauer,D,DEF,Kurt Sauer,28.0,1
Bruno Gervais (D),New York Islanders,51,0,6,6,0.12,28,-10,https://www.eliteprospects.com/player/10226/bruno-gervais,2006-07,nhl,Bruno Gervais,D,DEF,Bruno Gervais,15.0,1
Brooks Orpik (D),Pittsburgh Penguins,70,0,6,6,0.09,82,4,https://www.eliteprospects.com/player/8939/brooks-orpik,2006-07,nhl,Brooks Orpik,D,DEF,0,0.0,0
Petr Kalus (LW/RW),Boston Bruins,9,4,1,5,0.56,6,0,https://www.eliteprospects.com/player/9231/petr-kalus,2006-07,nhl,Petr Kalus,LW/RW,FW,0,0.0,0
Michael Ryan (C/W),Buffalo Sabres,19,3,2,5,0.26,2,-8,https://www.eliteprospects.com/player/10351/michael-ryan,2006-07,nhl,Michael Ryan,C/W,FW,0,0.0,0
Craig MacDonald (C),Chicago Blackhawks,25,3,2,5,0.20,14,-2,https://www.eliteprospects.com/player/8952/craig-macdonald,2006-07,nhl,Craig MacDonald,C,FW,Craig MacDonald,1.0,1
Krys Barch (RW/LW),Dallas Stars,26,3,2,5,0.19,107,2,https://www.eliteprospects.com/player/10997/krys-barch,2006-07,nhl,Krys Barch,RW/LW,FW,0,0.0,0
Chris Thorburn (RW),Pittsburgh Penguins,39,3,2,5,0.13,69,1,https://www.eliteprospects.com/player/8855/chris-thorburn,2006-07,nhl,Chris Thorburn,RW,FW,0,0.0,0
Jordan Leopold (D),Colorado Avalanche,15,2,3,5,0.33,14,-4,https://www.eliteprospects.com/player/8997/jordan-leopold,2006-07,nhl,Jordan Leopold,D,DEF,Jordan Leopold,5.0,1
Karl Stewart (LW),totals,47,2,3,5,0.11,47,-5,https://www.eliteprospects.com/player/9680/karl-stewart,2006-07,nhl,Karl Stewart,LW,FW,0,0.0,0
Ole-Kristian Tollefsen (D),Columbus Blue Jackets,70,2,3,5,0.07,123,2,https://www.eliteprospects.com/player/3214/ole-kristian-tollefsen,2006-07,nhl,Ole-Kristian Tollefsen,D,DEF,Ole-Kristian Tollefsen,3.0,1
Ramzi Abid (LW/C),Nashville Predators,13,1,4,5,0.38,13,-3,https://www.eliteprospects.com/player/9685/ramzi-abid,2006-07,nhl,Ramzi Abid,LW/C,FW,0,0.0,0
Brad Isbister (LW),New York Rangers,19,1,4,5,0.26,14,5,https://www.eliteprospects.com/player/8705/brad-isbister,2006-07,nhl,Brad Isbister,LW,FW,0,0.0,0
Jeff Finger (D),Colorado Avalanche,22,1,4,5,0.23,11,10,https://www.eliteprospects.com/player/9153/jeff-finger,2006-07,nhl,Jeff Finger,D,DEF,0,0.0,0
Alain Nasreddine (D),Pittsburgh Penguins,44,1,4,5,0.11,18,12,https://www.eliteprospects.com/player/11042/alain-nasreddine,2006-07,nhl,Alain Nasreddine,D,DEF,0,0.0,0
Alexei Semyonov (D),Florida Panthers,23,0,5,5,0.22,28,9,https://www.eliteprospects.com/player/8650/alexei-semyonov,2006-07,nhl,Alexei Semyonov,D,DEF,0,0.0,0
Matt Walker (D),St. Louis Blues,48,0,5,5,0.10,72,7,https://www.eliteprospects.com/player/8798/matt-walker,2006-07,nhl,Matt Walker,D,DEF,0,0.0,0
Andreas Lilja (D),Detroit Red Wings,57,0,5,5,0.09,54,6,https://www.eliteprospects.com/player/726/andreas-lilja,2006-07,nhl,Andreas Lilja,D,DEF,0,0.0,0
David Clarkson (RW),New Jersey Devils,7,3,1,4,0.57,6,-1,https://www.eliteprospects.com/player/11018/david-clarkson,2006-07,nhl,David Clarkson,RW,FW,0,0.0,0
Antti Laaksonen (LW),Colorado Avalanche,41,3,1,4,0.10,16,-3,https://www.eliteprospects.com/player/2675/antti-laaksonen,2006-07,nhl,Antti Laaksonen,LW,FW,0,0.0,0
Alexandre Giroux (LW/RW),Washington Capitals,9,2,2,4,0.44,2,-4,https://www.eliteprospects.com/player/7963/alexandre-giroux,2006-07,nhl,Alexandre Giroux,LW/RW,FW,0,0.0,0
Dustin Boyd (C),Calgary Flames,13,2,2,4,0.31,4,5,https://www.eliteprospects.com/player/9191/dustin-boyd,2006-07,nhl,Dustin Boyd,C,FW,0,0.0,0
Kris Newbury (C/LW),Toronto Maple Leafs,15,2,2,4,0.27,26,4,https://www.eliteprospects.com/player/11039/kris-newbury,2006-07,nhl,Kris Newbury,C/LW,FW,0,0.0,0
Konstantin Pushkaryov (RW/LW),Los Angeles Kings,16,2,2,4,0.25,8,-2,https://www.eliteprospects.com/player/9657/konstantin-pushkaryov,2006-07,nhl,Konstantin Pushkaryov,RW/LW,FW,0,0.0,0
Darius Kasparaitis (D),New York Rangers,24,2,2,4,0.17,30,-1,https://www.eliteprospects.com/player/8685/darius-kasparaitis,2006-07,nhl,Darius Kasparaitis,D,DEF,0,0.0,0
Marc Chouinard (C),Vancouver Canucks,42,2,2,4,0.10,10,-2,https://www.eliteprospects.com/player/8547/marc-chouinard,2006-07,nhl,Marc Chouinard,C,FW,0,0.0,0
Martin St. Pierre (C/LW),Chicago Blackhawks,14,1,3,4,0.29,8,-3,https://www.eliteprospects.com/player/10668/martin-st.-pierre,2006-07,nhl,Martin St. Pierre,C/LW,FW,0,0.0,0
Jamie Rivers (D),St. Louis Blues,31,1,3,4,0.13,36,-7,https://www.eliteprospects.com/player/8935/jamie-rivers,2006-07,nhl,Jamie Rivers,D,DEF,0,0.0,0
Darcy Hordichuk (LW),Nashville Predators,53,1,3,4,0.08,90,-2,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2006-07,nhl,Darcy Hordichuk,LW,FW,0,0.0,0
Josh Gorges (D),totals,54,1,3,4,0.07,26,-4,https://www.eliteprospects.com/player/9164/josh-gorges,2006-07,nhl,Josh Gorges,D,DEF,0,0.0,0
Jussi Timonen (D),Philadelphia Flyers,14,0,4,4,0.29,6,-10,https://www.eliteprospects.com/player/3193/jussi-timonen,2006-07,nhl,Jussi Timonen,D,DEF,0,0.0,0
Steve Ott (C/W),Dallas Stars,19,0,4,4,0.21,35,-4,https://www.eliteprospects.com/player/8944/steve-ott,2006-07,nhl,Steve Ott,C/W,FW,0,0.0,0
Marc Methot (D),Columbus Blue Jackets,20,0,4,4,0.20,12,5,https://www.eliteprospects.com/player/10993/marc-methot,2006-07,nhl,Marc Methot,D,DEF,0,0.0,0
Brad May (LW),totals,24,0,4,4,0.17,21,-1,https://www.eliteprospects.com/player/8971/brad-may,2006-07,nhl,Brad May,LW,FW,0,0.0,0
Oleg Tverdovsky (D),Los Angeles Kings,26,0,4,4,0.15,10,-10,https://www.eliteprospects.com/player/8656/oleg-tverdovsky,2006-07,nhl,Oleg Tverdovsky,D,DEF,0,0.0,0
Denis Gauthier (D),Philadelphia Flyers,43,0,4,4,0.09,45,-11,https://www.eliteprospects.com/player/8861/denis-gauthier,2006-07,nhl,Denis Gauthier,D,DEF,0,0.0,0
Eric Fehr (C/RW),Washington Capitals,14,2,1,3,0.21,8,3,https://www.eliteprospects.com/player/10352/eric-fehr,2006-07,nhl,Eric Fehr,C/RW,FW,0,0.0,0
Peter Sejna (LW),St. Louis Blues,21,2,1,3,0.14,4,2,https://www.eliteprospects.com/player/9663/peter-sejna,2006-07,nhl,Peter Sejna,LW,FW,0,0.0,0
Noah Welch (D),totals,24,2,1,3,0.13,24,4,https://www.eliteprospects.com/player/10323/noah-welch,2006-07,nhl,Noah Welch,D,DEF,0,0.0,0
Garth Murray (LW),Montréal Canadiens,43,2,1,3,0.07,32,-10,https://www.eliteprospects.com/player/8956/garth-murray,2006-07,nhl,Garth Murray,LW,FW,0,0.0,0
Colton Orr (RW),New York Rangers,53,2,1,3,0.06,126,-2,https://www.eliteprospects.com/player/8941/colton-orr,2006-07,nhl,Colton Orr,RW,FW,0,0.0,0
Yanick Lehoux (C/RW),Phoenix Coyotes,7,1,2,3,0.43,4,-1,https://www.eliteprospects.com/player/7798/yanick-lehoux,2006-07,nhl,Yanick Lehoux,C/RW,FW,0,0.0,0
Dustin Byfuglien (D),Chicago Blackhawks,9,1,2,3,0.33,10,-2,https://www.eliteprospects.com/player/10667/dustin-byfuglien,2006-07,nhl,Dustin Byfuglien,D,DEF,0,0.0,0
Chris Conner (RW/LW),Dallas Stars,11,1,2,3,0.27,4,-3,https://www.eliteprospects.com/player/10995/chris-conner,2006-07,nhl,Chris Conner,RW/LW,FW,0,0.0,0
Mark Hartigan (C),totals,12,1,2,3,0.25,6,1,https://www.eliteprospects.com/player/10234/mark-hartigan,2006-07,nhl,Mark Hartigan,C,FW,0,0.0,0
Yannick Tremblay (D),Vancouver Canucks,12,1,2,3,0.25,12,-6,https://www.eliteprospects.com/player/11032/yannick-tremblay,2006-07,nhl,Yannick Tremblay,D,DEF,0,0.0,0
Janis Sprukts (C),Florida Panthers,13,1,2,3,0.23,2,1,https://www.eliteprospects.com/player/7420/janis-sprukts,2006-07,nhl,Janis Sprukts,C,FW,0,0.0,0
Éric Meloche (RW),Philadelphia Flyers,13,1,2,3,0.23,4,-6,https://www.eliteprospects.com/player/10324/eric-meloche,2006-07,nhl,Éric Meloche,RW,FW,0,0.0,0
Mikko Lehtonen (D),Nashville Predators,15,1,2,3,0.20,8,0,https://www.eliteprospects.com/player/3247/mikko-lehtonen,2006-07,nhl,Mikko Lehtonen,D,DEF,0,0.0,0
Blair Jones (C/RW),Tampa Bay Lightning,20,1,2,3,0.15,2,0,https://www.eliteprospects.com/player/11041/blair-jones,2006-07,nhl,Blair Jones,C/RW,FW,0,0.0,0
Alexander Edler (D),Vancouver Canucks,22,1,2,3,0.14,6,3,https://www.eliteprospects.com/player/4081/alexander-edler,2006-07,nhl,Alexander Edler,D,DEF,0,0.0,0
John Zeiler (RW/C),Los Angeles Kings,23,1,2,3,0.13,22,-2,https://www.eliteprospects.com/player/11012/john-zeiler,2006-07,nhl,John Zeiler,RW/C,FW,0,0.0,0
Joël Perrault (C/RW),totals,26,1,2,3,0.12,14,-7,https://www.eliteprospects.com/player/8911/joel-perrault,2006-07,nhl,Joël Perrault,C/RW,FW,0,0.0,0
Jon Klemm (D),Dallas Stars,38,1,2,3,0.08,24,0,https://www.eliteprospects.com/player/9017/jon-klemm,2006-07,nhl,Jon Klemm,D,DEF,0,0.0,0
André Roy (LW),totals,56,1,2,3,0.05,128,-4,https://www.eliteprospects.com/player/8924/andre-roy,2006-07,nhl,André Roy,LW,FW,0,0.0,0
Ryan Hollweg (LW),New York Rangers,78,1,2,3,0.04,131,-11,https://www.eliteprospects.com/player/9055/ryan-hollweg,2006-07,nhl,Ryan Hollweg,LW,FW,0,0.0,0
Bryan Berard (D),Columbus Blue Jackets,11,0,3,3,0.27,8,-4,https://www.eliteprospects.com/player/9078/bryan-berard,2006-07,nhl,Bryan Berard,D,DEF,0,0.0,0
Nolan Baumgartner (D),totals,13,0,3,3,0.23,21,0,https://www.eliteprospects.com/player/8858/nolan-baumgartner,2006-07,nhl,Nolan Baumgartner,D,DEF,0,0.0,0
Sandis Ozolins (D),New York Rangers,21,0,3,3,0.14,8,-8,https://www.eliteprospects.com/player/8690/sandis-ozolins,2006-07,nhl,Sandis Ozolins,D,DEF,0,0.0,0
Luke Richardson (D),Tampa Bay Lightning,27,0,3,3,0.11,16,3,https://www.eliteprospects.com/player/8933/luke-richardson,2006-07,nhl,Luke Richardson,D,DEF,0,0.0,0
Bobby Allen (D),Boston Bruins,31,0,3,3,0.10,10,-1,https://www.eliteprospects.com/player/10987/bobby-allen,2006-07,nhl,Bobby Allen,D,DEF,0,0.0,0
Kent Huskins (D),Anaheim Ducks,33,0,3,3,0.09,14,-3,https://www.eliteprospects.com/player/10507/kent-huskins,2006-07,nhl,Kent Huskins,D,DEF,0,0.0,0
Mark Eaton (D),Pittsburgh Penguins,35,0,3,3,0.09,16,-6,https://www.eliteprospects.com/player/9143/mark-eaton,2006-07,nhl,Mark Eaton,D,DEF,0,0.0,0
Douglas Murray (D),San Jose Sharks,35,0,3,3,0.09,31,0,https://www.eliteprospects.com/player/2616/douglas-murray,2006-07,nhl,Douglas Murray,D,DEF,0,0.0,0
Jeff Schultz (D),Washington Capitals,38,0,3,3,0.08,16,5,https://www.eliteprospects.com/player/9490/jeff-schultz,2006-07,nhl,Jeff Schultz,D,DEF,0,0.0,0
Janne Niinimaa (D),Montréal Canadiens,41,0,3,3,0.07,36,-13,https://www.eliteprospects.com/player/2658/janne-niinimaa,2006-07,nhl,Janne Niinimaa,D,DEF,0,0.0,0
Branislav Mezei (D),Florida Panthers,45,0,3,3,0.07,55,5,https://www.eliteprospects.com/player/8653/branislav-mezei,2006-07,nhl,Branislav Mezei,D,DEF,0,0.0,0
Wade Belak (RW/D),Toronto Maple Leafs,65,0,3,3,0.05,110,-8,https://www.eliteprospects.com/player/8749/wade-belak,2006-07,nhl,Wade Belak,RW/D,DEF,0,0.0,0
Bryan Bickell (LW),Chicago Blackhawks,3,2,0,2,0.67,0,1,https://www.eliteprospects.com/player/11346/bryan-bickell,2006-07,nhl,Bryan Bickell,LW,FW,0,0.0,0
Kris Letang (D),Pittsburgh Penguins,7,2,0,2,0.29,4,-3,https://www.eliteprospects.com/player/9189/kris-letang,2006-07,nhl,Kris Letang,D,DEF,0,0.0,0
Derrick Walser (D),Columbus Blue Jackets,9,2,0,2,0.22,0,-1,https://www.eliteprospects.com/player/10663/derrick-walser,2006-07,nhl,Derrick Walser,D,DEF,0,0.0,0
Noah Clarke (LW),Los Angeles Kings,13,2,0,2,0.15,4,-6,https://www.eliteprospects.com/player/10321/noah-clarke,2006-07,nhl,Noah Clarke,LW,FW,0,0.0,0
Drew Larman (C),Florida Panthers,16,2,0,2,0.13,2,-3,https://www.eliteprospects.com/player/10370/drew-larman,2006-07,nhl,Drew Larman,C,FW,0,0.0,0
Mathieu Roy (D),Edmonton Oilers,16,2,0,2,0.13,30,-7,https://www.eliteprospects.com/player/8923/mathieu-roy,2006-07,nhl,Mathieu Roy,D,DEF,0,0.0,0
Richie Regehr (D),Calgary Flames,6,1,1,2,0.33,0,-1,https://www.eliteprospects.com/player/8906/richie-regehr,2006-07,nhl,Richie Regehr,D,DEF,0,0.0,0
Jaroslav Balastik (LW/RW),Columbus Blue Jackets,8,1,1,2,0.25,4,-3,https://www.eliteprospects.com/player/8618/jaroslav-balastik,2006-07,nhl,Jaroslav Balastik,LW/RW,FW,0,0.0,0
Don MacLean (LW),Phoenix Coyotes,9,1,1,2,0.22,0,-4,https://www.eliteprospects.com/player/8953/don-maclean,2006-07,nhl,Don MacLean,LW,FW,0,0.0,0
Ryan Bayda (LW/C),Carolina Hurricanes,9,1,1,2,0.22,2,-1,https://www.eliteprospects.com/player/10253/ryan-bayda,2006-07,nhl,Ryan Bayda,LW/C,FW,0,0.0,0
Kyle Cumiskey (D),Colorado Avalanche,9,1,1,2,0.22,2,0,https://www.eliteprospects.com/player/10405/kyle-cumiskey,2006-07,nhl,Kyle Cumiskey,D,DEF,0,0.0,0
Rico Fata (C),Washington Capitals,10,1,1,2,0.20,2,3,https://www.eliteprospects.com/player/8755/rico-fata,2006-07,nhl,Rico Fata,C,FW,0,0.0,0
Mattias Weinhandl (RW),Minnesota Wild,12,1,1,2,0.17,10,-2,https://www.eliteprospects.com/player/236/mattias-weinhandl,2006-07,nhl,Mattias Weinhandl,RW,FW,0,0.0,0
Kamil Kreps (C/RW),Florida Panthers,14,1,1,2,0.14,6,-1,https://www.eliteprospects.com/player/9612/kamil-kreps,2006-07,nhl,Kamil Kreps,C/RW,FW,0,0.0,0
Frans Nielsen (C),New York Islanders,15,1,1,2,0.13,0,-2,https://www.eliteprospects.com/player/210/frans-nielsen,2006-07,nhl,Frans Nielsen,C,FW,0,0.0,0
Enver Lisin (RW),Phoenix Coyotes,17,1,1,2,0.12,16,-18,https://www.eliteprospects.com/player/9255/enver-lisin,2006-07,nhl,Enver Lisin,RW,FW,0,0.0,0
D.J. King (LW/RW),St. Louis Blues,27,1,1,2,0.07,52,-3,https://www.eliteprospects.com/player/10200/d.j.-king,2006-07,nhl,D.J. King,LW/RW,FW,0,0.0,0
Travis Green (C),totals,31,1,1,2,0.06,27,4,https://www.eliteprospects.com/player/9168/travis-green,2006-07,nhl,Travis Green,C,FW,0,0.0,0
Ville Nieminen (LW/RW),totals,44,1,1,2,0.05,43,-8,https://www.eliteprospects.com/player/2661/ville-nieminen,2006-07,nhl,Ville Nieminen,LW/RW,FW,0,0.0,0
Josh Gratton (LW),Phoenix Coyotes,52,1,1,2,0.04,188,-9,https://www.eliteprospects.com/player/10245/josh-gratton,2006-07,nhl,Josh Gratton,LW,FW,0,0.0,0
Andrew Peters (LW),Buffalo Sabres,58,1,1,2,0.03,125,-1,https://www.eliteprospects.com/player/4341/andrew-peters,2006-07,nhl,Andrew Peters,LW,FW,0,0.0,0
Jody Shelley (LW),Columbus Blue Jackets,72,1,1,2,0.03,125,-6,https://www.eliteprospects.com/player/8722/jody-shelley,2006-07,nhl,Jody Shelley,LW,FW,0,0.0,0
Jonas Nordqvist (C),Chicago Blackhawks,3,0,2,2,0.67,2,1,https://www.eliteprospects.com/player/354/jonas-nordqvist,2006-07,nhl,Jonas Nordqvist,C,FW,0,0.0,0
Michael Funk (D),Buffalo Sabres,5,0,2,2,0.40,0,2,https://www.eliteprospects.com/player/9482/michael-funk,2006-07,nhl,Michael Funk,D,DEF,0,0.0,0
Keith Yandle (D),Phoenix Coyotes,7,0,2,2,0.29,8,0,https://www.eliteprospects.com/player/10247/keith-yandle,2006-07,nhl,Keith Yandle,D,DEF,0,0.0,0
Patrick Kaleta (RW),Buffalo Sabres,7,0,2,2,0.29,21,3,https://www.eliteprospects.com/player/10990/patrick-kaleta,2006-07,nhl,Patrick Kaleta,RW,FW,0,0.0,0
Lars Jonsson (D),Philadelphia Flyers,8,0,2,2,0.25,6,-4,https://www.eliteprospects.com/player/339/lars-jonsson,2006-07,nhl,Lars Jonsson,D,DEF,0,0.0,0
Nate Guenin (D),Philadelphia Flyers,9,0,2,2,0.22,4,0,https://www.eliteprospects.com/player/10810/nate-guenin,2006-07,nhl,Nate Guenin,D,DEF,0,0.0,0
Peter Harrold (D/W),Los Angeles Kings,12,0,2,2,0.17,8,0,https://www.eliteprospects.com/player/9043/peter-harrold,2006-07,nhl,Peter Harrold,D/W,DEF,0,0.0,0
Matt Lashoff (D),Boston Bruins,12,0,2,2,0.17,12,-6,https://www.eliteprospects.com/player/10302/matt-lashoff,2006-07,nhl,Matt Lashoff,D,DEF,0,0.0,0
Andy Wozniewski (D),Toronto Maple Leafs,15,0,2,2,0.13,14,-1,https://www.eliteprospects.com/player/8543/andy-wozniewski,2006-07,nhl,Andy Wozniewski,D,DEF,0,0.0,0
Boyd Kane (LW/C),Philadelphia Flyers,15,0,2,2,0.13,28,-4,https://www.eliteprospects.com/player/10206/boyd-kane,2006-07,nhl,Boyd Kane,LW/C,FW,0,0.0,0
Ben Ondrus (RW),Toronto Maple Leafs,16,0,2,2,0.13,20,-5,https://www.eliteprospects.com/player/10259/ben-ondrus,2006-07,nhl,Ben Ondrus,RW,FW,0,0.0,0
Marty Murray (C),Los Angeles Kings,19,0,2,2,0.11,4,-5,https://www.eliteprospects.com/player/8835/marty-murray,2006-07,nhl,Marty Murray,C,FW,0,0.0,0
Yan Stastny (C),Boston Bruins,21,0,2,2,0.10,19,-3,https://www.eliteprospects.com/player/8799/yan-stastny,2006-07,nhl,Yan Stastny,C,FW,0,0.0,0
Scott Parker (RW),totals,21,0,1,2,0.10,28,0,https://www.eliteprospects.com/player/8904/scott-parker,2006-07,nhl,Scott Parker,RW,FW,0,0.0,0
Rob Davison (D),San Jose Sharks,22,0,2,2,0.09,27,-2,https://www.eliteprospects.com/player/8750/rob-davison,2006-07,nhl,Rob Davison,D,DEF,0,0.0,0
Danny Richmond (D),Chicago Blackhawks,22,0,2,2,0.09,48,-1,https://www.eliteprospects.com/player/9441/danny-richmond,2006-07,nhl,Danny Richmond,D,DEF,0,0.0,0
Josh Langfeld (RW),Detroit Red Wings,33,0,2,2,0.06,12,2,https://www.eliteprospects.com/player/8985/josh-langfeld,2006-07,nhl,Josh Langfeld,RW,FW,0,0.0,0
Brian McGrattan (RW),Ottawa Senators,45,0,2,2,0.04,100,-1,https://www.eliteprospects.com/player/8976/brian-mcgrattan,2006-07,nhl,Brian McGrattan,RW,FW,0,0.0,0
Jeff Hoggan (RW/LW),Boston Bruins,46,0,2,2,0.04,33,-8,https://www.eliteprospects.com/player/8577/jeff-hoggan,2006-07,nhl,Jeff Hoggan,RW/LW,FW,0,0.0,0
Jeremy Williams (RW),Toronto Maple Leafs,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/11175/jeremy-williams,2006-07,nhl,Jeremy Williams,RW,FW,0,0.0,0
Junior Lessard (RW),Dallas Stars,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/10996/junior-lessard,2006-07,nhl,Junior Lessard,RW,FW,0,0.0,0
Tim Connolly (C),Buffalo Sabres,2,1,0,1,0.50,2,1,https://www.eliteprospects.com/player/8775/tim-connolly,2006-07,nhl,Tim Connolly,C,FW,0,0.0,0
Björn Melin (RW),Anaheim Ducks,3,1,0,1,0.33,0,-1,https://www.eliteprospects.com/player/135/bjorn-melin,2006-07,nhl,Björn Melin,RW,FW,0,0.0,0
Kevin Klein (D),Nashville Predators,3,1,0,1,0.33,0,3,https://www.eliteprospects.com/player/9507/kevin-klein,2006-07,nhl,Kevin Klein,D,DEF,0,0.0,0
Drew Fata (D),New York Islanders,3,1,0,1,0.33,5,-2,https://www.eliteprospects.com/player/10700/drew-fata,2006-07,nhl,Drew Fata,D,DEF,0,0.0,0
Robert Nilsson (LW),Edmonton Oilers,4,1,0,1,0.25,4,-1,https://www.eliteprospects.com/player/352/robert-nilsson,2006-07,nhl,Robert Nilsson,LW,FW,0,0.0,0
Tomas Mojzis (D),St. Louis Blues,6,1,0,1,0.17,0,0,https://www.eliteprospects.com/player/8610/tomas-mojzis,2006-07,nhl,Tomas Mojzis,D,DEF,0,0.0,0
Kyle Quincey (D),Detroit Red Wings,6,1,0,1,0.17,0,0,https://www.eliteprospects.com/player/10366/kyle-quincey,2006-07,nhl,Kyle Quincey,D,DEF,0,0.0,0
Kyle Brodziak (C),Edmonton Oilers,6,1,0,1,0.17,2,0,https://www.eliteprospects.com/player/9097/kyle-brodziak,2006-07,nhl,Kyle Brodziak,C,FW,0,0.0,0
Joe Motzko (RW),totals,7,1,0,1,0.14,0,0,https://www.eliteprospects.com/player/10670/joe-motzko,2006-07,nhl,Joe Motzko,RW,FW,0,0.0,0
Ethan Moreau (LW),Edmonton Oilers,7,1,0,1,0.14,12,-4,https://www.eliteprospects.com/player/8703/ethan-moreau,2006-07,nhl,Ethan Moreau,LW,FW,0,0.0,0
Wade Brookbank (D/LW),Boston Bruins,7,1,0,1,0.14,15,-1,https://www.eliteprospects.com/player/8578/wade-brookbank,2006-07,nhl,Wade Brookbank,D/LW,DEF,0,0.0,0
Nigel Dawes (LW),New York Rangers,8,1,0,1,0.13,0,-4,https://www.eliteprospects.com/player/9503/nigel-dawes,2006-07,nhl,Nigel Dawes,LW,FW,0,0.0,0
Curtis Glencross (LW),totals,9,1,0,1,0.11,2,-5,https://www.eliteprospects.com/player/10984/curtis-glencross,2006-07,nhl,Curtis Glencross,LW,FW,0,0.0,0
Joakim Lindström (RW),Columbus Blue Jackets,9,1,0,1,0.11,4,-3,https://www.eliteprospects.com/player/229/joakim-lindstrom,2006-07,nhl,Joakim Lindström,RW,FW,0,0.0,0
Alyn McCauley (C/LW),Los Angeles Kings,10,1,0,1,0.10,2,0,https://www.eliteprospects.com/player/8974/alyn-mccauley,2006-07,nhl,Alyn McCauley,C/LW,FW,0,0.0,0
Josh Hennessy (C),Ottawa Senators,10,1,0,1,0.10,4,0,https://www.eliteprospects.com/player/10420/josh-hennessy,2006-07,nhl,Josh Hennessy,C,FW,0,0.0,0
Tim Brent (C),Anaheim Ducks,15,1,0,1,0.07,6,-5,https://www.eliteprospects.com/player/9508/tim-brent,2006-07,nhl,Tim Brent,C,FW,0,0.0,0
Aaron Downey (RW),Montréal Canadiens,21,1,0,1,0.05,48,-6,https://www.eliteprospects.com/player/9139/aaron-downey,2006-07,nhl,Aaron Downey,RW,FW,0,0.0,0
Tomas Kopecky (W/C),Detroit Red Wings,26,1,0,1,0.04,22,-2,https://www.eliteprospects.com/player/9642/tomas-kopecky,2006-07,nhl,Tomas Kopecky,W/C,FW,0,0.0,0
Zack Stortini (RW),Edmonton Oilers,29,1,0,1,0.03,105,-7,https://www.eliteprospects.com/player/11008/zack-stortini,2006-07,nhl,Zack Stortini,RW,FW,0,0.0,0
George Parros (RW),totals,34,1,0,1,0.03,102,-3,https://www.eliteprospects.com/player/8907/george-parros,2006-07,nhl,George Parros,RW,FW,0,0.0,0
Cam Janssen (RW),New Jersey Devils,48,1,0,1,0.02,114,-2,https://www.eliteprospects.com/player/9028/cam-janssen,2006-07,nhl,Cam Janssen,RW,FW,0,0.0,0
