player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Urho Vaakanainen (D),Boston Bruins,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2018-19,nhl,Urho Vaakanainen,D,DEF,0,0.0,0
Jakub Zboril (D),Boston Bruins,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/112379/jakub-zboril,2018-19,nhl,Jakub Zboril,D,DEF,0,0.0,0
Kerby Rychel (LW),Calgary Flames,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/82918/kerby-rychel,2018-19,nhl,Kerby Rychel,LW,FW,0,0.0,0
Mark Alt (D),Colorado Avalanche,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/74998/mark-alt,2018-19,nhl,Mark Alt,D,DEF,0,0.0,0
Tyrell Goulbourne (LW/RW),Philadelphia Flyers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/56840/tyrell-goulbourne,2018-19,nhl,Tyrell Goulbourne,LW/RW,FW,0,0.0,0
Nico Sturm (C/LW),Minnesota Wild,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/54457/nico-sturm,2018-19,nhl,Nico Sturm,C/LW,FW,0,0.0,0
Anton Lindholm (D),Colorado Avalanche,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/39019/anton-lindholm,2018-19,nhl,Anton Lindholm,D,DEF,0,0.0,0
Jacob Nilsson (C/LW),Chicago Blackhawks,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/33090/jacob-nilsson,2018-19,nhl,Jacob Nilsson,C/LW,FW,0,0.0,0
Adam Cracknell (RW/C),Anaheim Ducks,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/14459/adam-cracknell,2018-19,nhl,Adam Cracknell,RW/C,FW,0,0.0,0
Mark Letestu (C),Columbus Blue Jackets,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/11423/mark-letestu,2018-19,nhl,Mark Letestu,C,FW,0,0.0,0
Lee Stempniak (RW),Boston Bruins,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10199/lee-stempniak,2018-19,nhl,Lee Stempniak,RW,FW,0,0.0,0
Jake Bean (D),Carolina Hurricanes,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/199660/jake-bean,2018-19,nhl,Jake Bean,D,DEF,0,0.0,0
Cameron Gaunce (D),Tampa Bay Lightning,2,0,0,0,0.00,7,3,https://www.eliteprospects.com/player/16591/cameron-gaunce,2018-19,nhl,Cameron Gaunce,D,DEF,0,0.0,0
Kevin Roy (C/LW),Anaheim Ducks,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/121841/kevin-roy,2018-19,nhl,Kevin Roy,C/LW,FW,0,0.0,0
Colton White (D),New Jersey Devils,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/204911/colton-white,2018-19,nhl,Colton White,D,DEF,0,0.0,0
Andreas Englund (D),Ottawa Senators,3,0,0,0,0.00,10,-2,https://www.eliteprospects.com/player/115148/andreas-englund,2018-19,nhl,Andreas Englund,D,DEF,0,0.0,0
Will Borgen (D),Buffalo Sabres,4,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/248330/will-borgen,2018-19,nhl,Will Borgen,D,DEF,0,0.0,0
Tim Gettinger (LW),New York Rangers,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/272570/tim-gettinger,2018-19,nhl,Tim Gettinger,LW,FW,0,0.0,0
Adam Clendening (D),Columbus Blue Jackets,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/20714/adam-clendening,2018-19,nhl,Adam Clendening,D,DEF,0,0.0,0
Matt Tennyson (D),Buffalo Sabres,4,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/37796/matt-tennyson,2018-19,nhl,Matt Tennyson,D,DEF,0,0.0,0
Dominic Turgeon (C),Detroit Red Wings,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/120642/dominic-turgeon,2018-19,nhl,Dominic Turgeon,C,FW,0,0.0,0
Erik Burgdoerfer (D),Ottawa Senators,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/32546/erik-burgdoerfer,2018-19,nhl,Erik Burgdoerfer,D,DEF,0,0.0,0
Kevin Stenlund (C),Columbus Blue Jackets,4,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/142262/kevin-stenlund,2018-19,nhl,Kevin Stenlund,C,FW,0,0.0,0
Anthony Peluso (RW),Calgary Flames,4,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/15038/anthony-peluso,2018-19,nhl,Anthony Peluso,RW,FW,0,0.0,0
Ryan Lomberg (LW),Calgary Flames,4,0,0,0,0.00,17,0,https://www.eliteprospects.com/player/76376/ryan-lomberg,2018-19,nhl,Ryan Lomberg,LW,FW,0,0.0,0
Stephen Gionta (C/RW),New York Islanders,5,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/9397/stephen-gionta,2018-19,nhl,Stephen Gionta,C/RW,FW,0,0.0,0
Logan O'Connor (RW),Colorado Avalanche,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/62327/logan-o-connor,2018-19,nhl,Logan O'Connor,RW,FW,0,0.0,0
Nikita Soshnikov (LW/RW),St. Louis Blues,5,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/94676/nikita-soshnikov,2018-19,nhl,Nikita Soshnikov,LW/RW,FW,0,0.0,0
Cody Goloubef (D),Ottawa Senators,5,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/18594/cody-goloubef,2018-19,nhl,Cody Goloubef,D,DEF,0,0.0,0
Jake Chelios (D),Detroit Red Wings,5,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/45669/jake-chelios,2018-19,nhl,Jake Chelios,D,DEF,0,0.0,0
Samuel Morin (D/LW),Philadelphia Flyers,5,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/126391/samuel-morin,2018-19,nhl,Samuel Morin,D/LW,DEF,0,0.0,0
John Gilmour (D),New York Rangers,5,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/146192/john-gilmour,2018-19,nhl,John Gilmour,D,DEF,0,0.0,0
Andrej Sustr (D),Anaheim Ducks,5,0,0,0,0.00,6,0,https://www.eliteprospects.com/player/44405/andrej-sustr,2018-19,nhl,Andrej Sustr,D,DEF,0,0.0,0
Ryan Lindgren (D),New York Rangers,5,0,0,0,0.00,8,-6,https://www.eliteprospects.com/player/226442/ryan-lindgren,2018-19,nhl,Ryan Lindgren,D,DEF,0,0.0,0
Cooper Marody (C/RW),Edmonton Oilers,6,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/248334/cooper-marody,2018-19,nhl,Cooper Marody,C/RW,FW,0,0.0,0
Jack Rodewald (RW),Ottawa Senators,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/84719/jack-rodewald,2018-19,nhl,Jack Rodewald,RW,FW,0,0.0,0
Patrick Russell (RW),Edmonton Oilers,6,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/29181/patrick-russell,2018-19,nhl,Patrick Russell,RW,FW,0,0.0,0
Colin Blackwell (C/W),Nashville Predators,6,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/128394/colin-blackwell,2018-19,nhl,Colin Blackwell,C/W,FW,0,0.0,0
Nicolas Roy (C/RW),Carolina Hurricanes,6,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/151361/nicolas-roy,2018-19,nhl,Nicolas Roy,C/RW,FW,0,0.0,0
Libor Sulak (D),Detroit Red Wings,6,0,0,0,0.00,6,-4,https://www.eliteprospects.com/player/115708/libor-sulak,2018-19,nhl,Libor Sulak,D,DEF,0,0.0,0
Sheldon Rempal (RW/LW),Los Angeles Kings,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/142304/sheldon-rempal,2018-19,nhl,Sheldon Rempal,RW/LW,FW,0,0.0,0
