player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Nikolai Knyzhov (D),San Jose Sharks,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2019-20,nhl,Nikolai Knyzhov,D,DEF,0,0.0,0
Kole Sherwood (RW),Columbus Blue Jackets,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/234873/kole-sherwood,2019-20,nhl,Kole Sherwood,RW,FW,0,0.0,0
Alexandre Carrier (D),Nashville Predators,3,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/151143/alexandre-carrier,2019-20,nhl,Alexandre Carrier,D,DEF,0,0.0,0
Trevor Carrick (D),San Jose Sharks,3,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/69391/trevor-carrick,2019-20,nhl,Trevor Carrick,D,DEF,0,0.0,0
German Rubtsov (C),Philadelphia Flyers,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/312227/german-rubtsov,2019-20,nhl,German Rubtsov,C,FW,0,0.0,0
Jaret Anderson-Dolan (C/LW),Los Angeles Kings,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2019-20,nhl,Jaret Anderson-Dolan,C/LW,FW,0,0.0,0
Danil Yurtaikin (LW),San Jose Sharks,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/265753/danil-yurtaikin,2019-20,nhl,Danil Yurtaikin,LW,FW,0,0.0,0
Alexander Yelesin (D),Calgary Flames,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/265726/alexander-yelesin,2019-20,nhl,Alexander Yelesin,D,DEF,0,0.0,0
John Gilmour (D),Buffalo Sabres,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/146192/john-gilmour,2019-20,nhl,John Gilmour,D,DEF,0,0.0,0
Kevin Connauton (D),Colorado Avalanche,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/38032/kevin-connauton,2019-20,nhl,Kevin Connauton,D,DEF,0,0.0,0
Karl Alzner (D),Montréal Canadiens,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/10429/karl-alzner,2019-20,nhl,Karl Alzner,D,DEF,0,0.0,0
Max Véronneau (RW),Ottawa Senators,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/206777/max-veronneau,2019-20,nhl,Max Véronneau,RW,FW,0,0.0,0
Yevgeni Svechnikov (RW/LW),Detroit Red Wings,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2019-20,nhl,Yevgeni Svechnikov,RW/LW,FW,0,0.0,0
Kale Clague (D),Los Angeles Kings,4,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/108472/kale-clague,2019-20,nhl,Kale Clague,D,DEF,0,0.0,0
Henrik Borgström (C/W),Florida Panthers,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/118332/henrik-borgstrom,2019-20,nhl,Henrik Borgström,C/W,FW,0,0.0,0
Anton Wedin (LW/RW),Chicago Blackhawks,4,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/27461/anton-wedin,2019-20,nhl,Anton Wedin,LW/RW,FW,0,0.0,0
Boo Nieves (C/LW),New York Rangers,4,0,0,0,0.00,4,2,https://www.eliteprospects.com/player/131061/boo-nieves,2019-20,nhl,Boo Nieves,C/LW,FW,0,0.0,0
Jake Bischoff (D),Vegas Golden Knights,4,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/180081/jake-bischoff,2019-20,nhl,Jake Bischoff,D,DEF,0,0.0,0
Otto Leskinen (D),Montréal Canadiens,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/150242/otto-leskinen,2019-20,nhl,Otto Leskinen,D,DEF,0,0.0,0
Urho Vaakanainen (D),Boston Bruins,5,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2019-20,nhl,Urho Vaakanainen,D,DEF,0,0.0,0
Sheldon Dries (C/W),Colorado Avalanche,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/97620/sheldon-dries,2019-20,nhl,Sheldon Dries,C/W,FW,0,0.0,0
Brennan Menell (D),Minnesota Wild,5,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/283890/brennan-menell,2019-20,nhl,Brennan Menell,D,DEF,0,0.0,0
Maxime Lajoie (D),Ottawa Senators,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/161131/maxime-lajoie,2019-20,nhl,Maxime Lajoie,D,DEF,0,0.0,0
Gabriel Carlsson (D),Columbus Blue Jackets,6,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2019-20,nhl,Gabriel Carlsson,D,DEF,0,0.0,0
Colton White (D),New Jersey Devils,6,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/204911/colton-white,2019-20,nhl,Colton White,D,DEF,0,0.0,0
Tyler Lewington (D),Washington Capitals,6,0,0,0,0.00,17,-2,https://www.eliteprospects.com/player/88699/tyler-lewington,2019-20,nhl,Tyler Lewington,D,DEF,0,0.0,0
Mark Letestu (C),Winnipeg Jets,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11423/mark-letestu,2019-20,nhl,Mark Letestu,C,FW,0,0.0,0
Anton Blidh (LW),Boston Bruins,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/67179/anton-blidh,2019-20,nhl,Anton Blidh,LW,FW,0,0.0,0
Steven Fogarty (C/W),New York Rangers,7,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/114771/steven-fogarty,2019-20,nhl,Steven Fogarty,C/W,FW,0,0.0,0
William Lagesson (D),Edmonton Oilers,8,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/86158/william-lagesson,2019-20,nhl,William Lagesson,D,DEF,0,0.0,0
Jayson Megna (C),Colorado Avalanche,8,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/46027/jayson-megna,2019-20,nhl,Jayson Megna,C,FW,0,0.0,0
Rhett Gardner (C/LW),Dallas Stars,8,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/119371/rhett-gardner,2019-20,nhl,Rhett Gardner,C/LW,FW,0,0.0,0
Zach Trotman (D),Pittsburgh Penguins,8,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/49303/zach-trotman,2019-20,nhl,Zach Trotman,D,DEF,0,0.0,0
John Quenneville (C/W),Chicago Blackhawks,9,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/84092/john-quenneville,2019-20,nhl,John Quenneville,C/W,FW,0,0.0,0
Riley Barber (RW),Montréal Canadiens,9,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/89847/riley-barber,2019-20,nhl,Riley Barber,RW,FW,0,0.0,0
Oliver Wahlstrom (RW),New York Islanders,9,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/241370/oliver-wahlstrom,2019-20,nhl,Oliver Wahlstrom,RW,FW,0,0.0,0
